date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-06-10,249,41614225.34100007603748086324,245013.58,242073.41704,1.57515839,4.068069743077934,0.0001464846109842371,0.988,,-1.298701298701289,42119661.27631586643469723,1761,2274,26739952.982393406,26419073.546604685128,14432.48204212,14259.29225761456,14128.632,13959.088416,32819464.163784299591652775,32425630.5938188879965529417,,0.004891251044057041,0.006359870400128656
2018-06-11,232,42274994.4460676522172670816,317112.73357720970796763,317049.311030494266026036474,1.79757724,4.0544519926689135,0.0001459678671627673,0.9998,,0.31169695374356493,42283451.136294911199506983,1491,1681,23522466.890289284,23517762.3969112261432,15964.92117284,15961.728188605432,22000,21995.6,26837032.491542066191968692,26831665.08504375777873029826,,0.005322516750076869,0.006548146720051494
2018-06-12,257,42367590.02461266522830457176,391234.7706909230105,391117.40025971573359685,3.19905168,4.065958227783739,0.0001531708289047872,0.9997,,-0.24945120734383824,42380304.115847419454140814,1053,1272,13247771.013434272,13243796.6821302417184,12459.14946583,12455.411720990251,13200,13196.04,15848038.120538404547695306,15843283.70910224302633099741,,0.005223666925116176,0.006548158589554903
2018-06-13,354,41721630.42048558253718986318,402157.883511433920069435,399551.9004262798282673850612,2.06127435,3.9818122967358027,0.0001575387180726826,0.99352,,-0.4089815557337694,41993749.919966968493024663,1455,1748,20372712.641178247,20240697.46326341195944,13028.95803274,12944.5303846878448,13200,13114.464,22774618.641229202578610477,22627039.11243403734590108111,,0.005279272712734789,0.006596833454465507
2018-06-14,258,41928900.5921735842753787194,366457.307000000000000124,362827.4306475535102677837717,2.19881161,3.9535167759418,0.00014934072568509096,0.990094681472823,,-1.1585622968131233,42348374.733012325605041436,1427,1667,19259664.84282612,19068891.72783125492984729454,13204.14488228,13073.35362134202254835427644,13200,13069.2497954412636,22011309.518758372004042734,21793280.48677478724600991116,,0.005250253729610343,0.005336890499590194
2018-06-15,176,42439794.42747723754704495888,204903.15,204359.6596635622785519,3.09336366,3.975510203919964,0.0001558434956650455,0.997347574517826,,0.014798888670877253,42552662.193012325605041436,929,1085,13756113.684234716,13719626.61776296937383151005,14431.55050808,14393.27189576508747131703408,22000,21941.646639392172,15658232.30126216769690433,15616700.00690049989012208409,,0.005372070440525892,0.005434445783390957
2018-06-16,135,42543180.48697316224179530488,141499.42,141343.770638,5.08021851,4.139714022162058,0.00015378776124830396,0.9989,,-0.25961058412381893,42590029.51944455124816829,803,890,8383503.471600464,8374281.6177817034896,16446.00617805,16427.915571254145,22000,21975.8,14636945.498460186111402781,14620844.85841187990668023794,,0.005319435889776682,0.0054407561183892695
2018-06-17,127,42131757.75878024726997900049,14955.8,14809.23316,8.10642282,4.134428898857546,0.00015350286405955098,0.9902,,-1.4726368159203906,42548735.365360782942818623,526,594,5248768.329077498,5197330.3994525385196,14701.65412576,14557.577915327552,22000,21784.4,8732782.550701362560934623,8647201.281704489207837463695,,0.00550183674683071,0.0055430750877359615
2018-06-18,170,42126971.16297813728065035527,90635.66,89638.66774,7.57268793,4.166844625885657,0.00014752799049268307,0.989,,-1.3229800755199368,42595521.903921271264560521,558,716,5624888.056514298,5563014.287892640722,11118.69935567,10996.39366275763,7645.862859499,7561.758368044511,7960988.738662257761686129,7873417.862536972926307581581,,0.005487527483945917,0.005542850444510261
2018-06-19,208,42364205.69874205126154260461,293773.115291692729710821,290547.4864857899435385961854,5.45649288,4.185990566413565,0.00014690214718353397,0.98902,,-1.3069167027440824,42834528.825243221837316338,701,884,7850194.217268137,7763999.08476253285574,10910.49532207,10790.6980834336714,5000,4945.1,9644877.864713125211064548,9538977.105758575096247059263,,0.005487916212116509,0.00554289292214137
2018-06-20,251,42554049.24067191135747849971,297314.985814760592927171,294490.4934495203672943628755,6.56630938,4.202677968579669,0.00014667105947519164,0.9905,,-0.7322584425629681,42962190.046109955938898031,597,779,6542821.473917785,6480664.6699155660425,11292.30801279,11185.031086668495,4318.812051927203,4277.7833374338945715,8796707.941963897517381024,8713139.216515240490965904272,,0.005448895628440288,0.005549344716291264
2018-06-21,169,42970069.00105038900274826958,185354.81,184735.7249346,6.914536,4.238565370417427,0.00014830426305839607,0.99666,,-0.13426853707414907,43114069.994833131662501023,595,727,6235280.284501611,6214454.44835137561926,12611.5418507,12569.419300918662,7767.342198487062,7741.39927554411521292,9168590.925461890625401471,9137967.831770847910712630087,0.018667017219469277,0.005574461459222986,0.005618970375473365
2018-06-22,260,42770361.10142765629525895163,179255.807556342515649335,177570.802965312896002231251,2.63279806,4.156489225896938,0.00016347678831427233,0.9906,,-0.6419257773319922,43176217.546363472940903444,1292,1597,16399365.47061927,16245211.435195448862,11712.93391943,11602.832340587358,9934,9840.6204,18705555.469335535257440542,18529723.24792378122602060091,0.018672466968440334,0.005681284816004982,0.005663866738092813
2018-06-23,173,42733127.09220967112953509936,72319.67,71859.7168988,2.96322375,4.0922045497229345,0.00016093353814825714,0.99364,,-0.8343313373253527,43006649.382280978150572742,1058,1175,14513466.754131153,14421161.10557487886692,16591.37903076,16485.8578601243664,22000,21860.08,19494870.36113916364620293,19370882.98564231856541307937,0.018673937153157554,0.00563070203599132,0.005683607178857733
2018-06-24,287,43403440.80678963598910793425,1288227.3,1276646.136573,1.79046966,4.087067470648807,0.00016123193111340447,0.99101,,-0.81568517554747,43797177.431902438914953365,1525,1902,24461278.715527274,24241371.81987468380674,15359.50140791,15221.4194902528891,13200,13081.332,29213771.677837791961617643,28951139.87045403021188270039,0.018659950809285515,0.0056278594230771166,0.005689169395774303
2018-06-25,176,43472502.60634466754598542713,62536.164647,62036.50069147047,4.06168503,4.087592915267614,0.00015888594040652234,0.99201,,-0.5005015045135456,43822645.54424317047810549,906,981,10789277.17261456,10703070.8480053696656,17328.71293865,17190.2565222701865,22000,21824.22,16999467.392815395006367494,16863641.64834680000026661772,0.018660142356637086,0.005620902205298276,0.00569259083077244
2018-06-26,178,43402088.70841337397743500328,97963.48,97181.7314296,2.35221536,4.026254999223119,0.00016272950228630868,0.99202,,-0.7903328496275196,43751223.471717681072392697,899,1060,18600007.533580214,18451579.47346224389228,20035.01823745,19875.138791915149,22000,21824.44,21237119.33169788822159145,21067647.11943093907358315023,0.01765655320399159,0.005590674844677843,0.005692609778534324
2018-06-27,196,43466262.83423203966857638356,169860.82773351967298558,168508.7355447608563886147832,3.04365727,4.0272784128594115,0.00016159135833683464,0.99204,,-0.6966966966966933,43815030.476827587263191387,977,1149,14395520.431274451,14280932.08864150637004,14697.87524116,14580.8801542403664,22000,21824.88,16887858.652088440900053996,16753431.29721781691048956619,0.01765655692950542,0.005589494934288938,0.005692647960705081
2018-06-28,208,44890541.0496052993560750866,1732960.815,1715985.41958411089998926,3.65640574,4.189854803413258,0.00016901620700043816,0.990204397428404,,0.010544129724681172,45334620.979453968623402395,976,1219,12398684.431606665,12277231.84650401146274402671,12696.65375995,12572.2823857283697575276198,5945.82158882045,5887.578683574749385455686062,15477220.933383856527286884,15325612.22820764217888200069,0.017656760254977234,0.005353080283416444,0.005694217893192262
2018-06-29,268,49508925.62845426714236047301,5875360.84801045960187,5817664.8044829968885796366,2.29571738,4.565151216880385,0.0001591695441137366,0.99018,,-0.48442211055276846,49999924.890882735606011506,1131,1423,21779651.66509859,21565775.4857473218462,16827.56058798,16662.3139430060364,10298.1672,10197.039198096,23945618.716692865827311452,23710472.74089494188488725354,0.01765675579626272,0.005271431320214647,0.005694170618488607
2018-06-30,160,49686817.39479273778299983301,176225.4565,174533.2784873059039949,5.09346915,4.570227764538102,0.00015534330606318525,0.9903976528346,,-0.3624091715694142,50168553.259980934639998263,819,969,9849584.193353582,9755005.066494164586362363537,14630.92201137,14490.430818866932813929402,22000,21788.7483623612,14177363.429021089081757393,14041227.46348558280291635901,0.017656804030210874,0.0052694156594471,0.0056946711909344
2018-07-01,116,49861405.05084008128987268001,196939.116,195011.08205436,6.63955473,4.562001350543244,0.00015565906951338633,0.99021,,-0.8788876765533199,50354374.375980934639998263,638,699,7583998.691806142,7509751.34461335986982,17329.35494694,17159.7005620094574,22000,21784.62,12113219.107913192897538137,11994630.69284672273907123864,0.017656774719261366,0.005179660148466302,0.005694355186355213
2018-07-02,124,50344736.70105567926975011291,516844.06,511623.934994,6.78999513,4.630905081675463,0.00014979494577851656,0.9899,,-0.1210775905559458,50858406.607794402737397831,554,619,7490197.802425015,7414546.8046205223485,17847.64523885,17667.384021937615,22000,21777.8,11047692.40285040192531916,10936110.70958161286587343648,0.01562001798148184,0.004975144932654528,0.005693886689869215
2018-07-03,137,50535081.29978105845452799312,280760.978,278009.5204156,5.74379206,4.641678657769528,0.00015237813003984458,0.9902,,-1.0690378659206645,51035226.519673862305118151,637,716,8885284.48515246,8798208.697197965892,16845.42448794,16680.339327958188,22000,21784.4,12061323.933364906157467903,11943122.95881793007712471755,0.013248523096815972,0.004613643826973473,0.005694617995524625
2018-07-04,90,50928129.55692098098651096576,383664.38,380027.2416776,6.86811398,4.667972098415856,0.00015055020673595586,0.99052,,-0.7952246459547763,51415548.961071943006209835,657,699,7486123.422578967,7415154.97253291839284,18511.49535767,18336.0063816792884,22000,21791.44,12939535.25501199446129225,12816868.46079448075379919947,0.013248624585461784,0.004598194288814997,0.005695402353730084
2018-07-05,109,51053087.42829449308912104225,126162.4,124967.642072,5.57823146,4.646326457490732,0.0001515661472462399,0.99053,,-0.16026287142684156,51541182.4258674579155816,790,857,9239699.499645539,9152199.54538389574567,17758.84359602,17590.6673471656906,22000,21791.66,15219328.961793411988772456,15075201.91652522837723878084,0.013248627086228815,0.004451347332371394,0.00569542207351604
2018-07-06,149,51347372.26461814079981838344,47189,47033.2763,6.12468178,4.644305261170895,0.00015105041730527688,0.9967,,-0.3200320032003181,51517379.617355413664912595,748,808,8411437.757962013,8383680.0133607383571,17906.36352239,17847.272522766113,22000,21927.4,14468341.726090810532394929,14420596.19839471085763802573,0.013258233184120888,0.004362491352804964,0.005763469576115046
2018-07-07,99,51427474.47371267245786450626,191400.75,190363.13398158006241575,7.95713625,4.634582971290612,0.00014761057791405554,0.994578829924021,,-0.3428026128235445,51707791.204083218547653528,669,756,6498291.540387437,6463063.196743701145211612924,16324.76436265,16236.26503858979342799021565,22000,21880.734258328462,12341521.858160842782224445,12274616.36917134047689753063,0.013258692306800794,0.004365931192821791,0.005766599709618561
2018-07-08,157,51713161.67626523524073160308,429789.45,426570.3270195,7.83049411,4.660958574424372,0.00014802712082195,0.99251,,-0.33934870804426875,52103416.264083218547653528,528,586,6653911.686457019,6604073.88792545592769,15786.24741761,15668.0084244521011,22000,21835.22,9250740.986721094408903676,9181452.936730553411780987467,0.013259109624004775,0.004365387613016372,0.005769295267014244
2018-07-09,183,51866007.05076313642489936215,261001.12,258657.3299424,10.04700787,4.66495205191391,0.00014871194732995615,0.99102,,-0.5898284682515795,52335984.188778366152952879,522,590,5209111.4934853185,5162333.67227382033987,13467.62404752,13346.6847835732704,22000,21802.44,7945898.188036993799564714,7874544.022308421595244622868,0.013259220871258526,0.004367153961527291,0.005769828048823212
2018-07-10,252,52103578.19652678830619129146,467224.75,462015.1940375,5.23150638,4.661139284478814,0.00015673432139416303,0.98885,,0.08603238866396937,52691083.780681385757386147,989,1273,10071876.038982116,9959574.6211474654066,9759.2669023,9650.451076339355,2234.015965693755,2209.10668767626963175,12423546.766629807770634345,12285024.22018188541399177205,0.01325969219965687,0.004062508040060211,0.004463896544275348
2018-07-11,176,52613646.8977472828947156167,295296.92915,293820.44450425,5.82074642,4.759682337602506,0.00015600559177695767,0.995,,-0.48009601920384337,52878037.083163098386648861,583,664,9084408.301240932,9038986.25973472734,16216.065178,16134.98485211,21855.007952355056,21745.73291259328072,10767467.278190384029407461,10713629.9417994321092604237,0.011437082015704226,0.0035976580640608,0.004506011391976237
2018-07-12,164,52526873.41228323439620814202,154490.771,153230.692007674298558963,6.42402254,4.790380465529193,0.0001610275229723308,0.991843661701153,,-0.7858695907619306,52958823.492597787977295673,655,737,8243872.617874538,8176632.803910551826244203942,14839.19977551,14718.16624205676598230816303,22000,21820.560557425366,10936490.234548856159786054,10847288.52039383911430923492,0.011439447336819277,0.0036395012000214697,0.004464420302357409
2018-07-13,151,52914815.67523030910818200366,99851.5,99590.2801489948928135,7.78030849,4.826416214131731,0.0001606355668020763,0.997383916606109,,0.38891180913409645,53053608.338991943009680473,588,636,6818959.478780617,6801120.512124563399080412989,15956.05045287,15914.30809424815982285858283,22000,21942.446165334398,10148048.088025750981160174,10121499.94794225950101557647,0.011431659928850818,0.0036116708681578524,0.004486501409294345
2018-07-14,65,53005379.16571331233665052796,169101,168432.809874194469186,9.10078942,4.8322683897663214,0.000159237516059628,0.996048573776586,,0.6013457515907688,53215656.907915451831243273,560,588,5847367.1274422845,5824261.687636980064116912451,18810.41284543,18736.08488683932434137110198,22000,21913.068623084892,11060522.753112731318541362,11016817.91346141446071433563,0.011416372661291627,0.0035596024215563235,0.00445701381507468
2018-07-15,107,53269012.79750095959970745477,91251,91199.817737032324824,18.89941573,4.865563501955578,0.00015745138819656034,0.999439104634824,,0.20970924985797396,53298907.907915451831243273,282,333,2820135.2188129746,2818553.418039572797946486187,13467.07171471,13459.51809660272635405906104,18200,18189.7917043537968,4484534.880997808529415002,4482019.526168086753896640045,0.011419264697573506,0.003356826182303568,0.004441251993897805
2018-07-16,195,53471025.2568232319912106648,214919.931824120823777314,214979.6992897434112302482234,6.633502,4.858722866172028,0.0001490548046710862,1.00027809177639,,0.1379609346671372,53456159.538458194909266594,711,852,8058512.609061306,8060753.615147821072195953365,12199.06368427,12202.4561435602533824003853,6400,6401.779787368896,10393602.258994392976219864,10396492.63430968784381767072,0.01141944862488664,0.0033484330462390296,0.0044072502274005
2018-07-17,237,53491803.67045458334154402269,194265.954,193917.788523998165373156,10.08815913,4.850131252540552,0.00013635610397837072,0.998207789533714,,0.8087042550711028,53587844.365993021292275674,651,818,5311954.70668188,5302434.565860127555485332902,8289.81542104,8274.95832707883302818494256,2507.161975,2502.66861306773072132515,6781069.014411107847196204,6768915.911550872569147682658,0.01142046624633961,0.0029409054492069877,0.004390644286158374
2018-07-18,225,53693822.14630889085764036517,348144.74,346726.3552904975481638,4.71661202,4.850325164313211,0.00013502178684102705,0.99592587637687,,0.7002908368928243,53913472.29740069586556155,926,1165,11430550.587968526,11383981.11179270091706647439,10532.278748,10489.36894234738313975876,4695.06802154,4675.9397340012416543177798,12270104.741424982412830352,12220114.81783966347168349508,0.011421697985539991,0.0029660457881641473,0.004386549246362421
2018-07-19,182,53651130.16864302240243795502,326569.29,323349.00564289888796529,11.62874691,4.885214613546111,0.000132601379298358,0.990139047192401,,0.11314707411386707,54185450.337277414302493863,455,581,4659612.145485104,4613663.930016760263659367495,9073.78966297,8984.31345131737319453509097,2849.58,2821.48042609852204158,5271871.794183242480020994,5219886.115213089257610553576,0.011429810408692544,0.003165900420314322,0.004448320790459864
2018-07-20,189,53900318.07436874305900286368,338197.78,335910.6020600753241751,4.75227094,4.906330804878763,0.00013555375519151128,0.993237158623795,,0.27634110285663577,54267319.347024530657889157,629,837,11419239.362180341,11342012.85773699899624216381,14582.49353871,14483.87444803816994315960445,3200,3178.358907596144,12205547.091903180051402576,12123002.9130108386136111327,0.011432308449467897,0.0032054777550441105,0.004435420270326548
2018-07-21,106,53690210.43112564463583287339,168540.762,166382.339474204393377266,4.9714013,4.882322822856501,0.00013321432119703025,0.987193468807293,,-0.9498255365628215,54386715.600937940807165957,686,780,10939916.604477925,10799814.22123706520557269751,18536.81621398,18299.42389892218825447255614,27500,27147.8203922005575,14458716.646904918983150914,14273550.64115981917526559712,0.011441161248452007,0.0031840626129584623,0.004502906909226573
2018-07-22,118,54086068.1707638119316401853,81280.1,80728.2864073829849497,8.2585162,4.918887061246604,0.00013422706193249722,0.993210963167897,,0.26357391155834803,54455770.401741781265959451,398,472,6593892.783281758,6549126.602309119980147611323,16381.05330158,16269.84172736693092771537726,18700,18573.0450112396739,7731857.158346946743402139,7679365.29531837008443912969,0.01145041851608234,0.003197784049629395,0.004573233720430019
2018-07-23,154,54330815.92876517742091029383,165724.333,164879.869065556848026975,9.1958142,4.997404280669852,0.00012893778548820627,0.994904405894075,,0.1272498987636428,54609081.643316839823080078,485,579,5938471.61874319,5908211.577764519307279767599,12536.59777408,12472.716360354045477260576,5000,4974.522029470375,7258690.111193356169287447,7221702.772646023220723206649,0.011451177011784013,0.0031635807581141713,0.004530930336528597
2018-07-24,147,55187792.82511969386315487585,280947.5,282843.783835203097,3.91993803,5.173778369362211,0.00011988516021239001,1.0067496020972,,1.5882384735976474,54817794.524235038371933948,809,952,13984352.343601044,14078741.15750739734158250948,16602.26508731,16714.323770561577917106532,27500,27685.614057673,15805356.363117667236675089,15912036.22957315960818612291,0.011485429701072063,0.003783230197769063,0.004771280056981026
2018-07-25,187,54657553.97210365998291609194,108711.292,108265.02070323394693244,4.82002657,5.13738050390594,0.00012141031837427293,0.99589489473857,,0.39161850571768536,54882853.86426414452968018,753,854,11386421.443703156,11339678.98512575079776130393,16182.11379025,16115.6845097885857655649425,27500,27387.109605310675,13819525.176874622577063249,13762794.57136057021255870119,0.011513866967353657,0.004312525398086126,0.0049692410105545
2018-07-26,174,54656840.29766049821864877705,108428.333,107908.416904933056696141,6.63794115,5.150580513911434,0.00012575356131469062,0.995204979356577,,0.32105999441311894,54920183.712301567847227803,611,719,8273677.410246208,8234004.95626705488738299411,14849.02989731,14777.82849241759324018310787,13765.3791412352,13699.37386408843284810502391,10676452.496163732084060065,10625258.68604610197100319832,0.011513965827953047,0.0043151107944651365,0.004954825348131582
2018-07-27,149,54615537.76129618018999477608,114499.46,113715.46895692224487474,8.49248563,5.168545722300508,0.00012150480427789126,0.993152884362269,,0.11218140017226859,54992074.85700082427956172,605,689,6475380.386602547,6431042.708297184092069666099,16481.80157448,16368.94877318139857490529512,27500,27311.7043199623975,11355961.284818870423527591,11278205.70472411931743877582,0.011514939164199557,0.004333295307663772,0.004960306921367898
2018-07-28,125,54822143.21742086215375030235,63141.09891063144066,62897.61675885730797683331853,17.35924955,5.227281198590006,0.00012162393759877867,0.996143840446636,,0.5998198991699945,55034364.507881245069395053,315,378,3170319.3358436977,3158094.078649569413561053766,13623.75538722,13571.22001273087733592639192,7782.440909517223,7752.430575655497343419454412,5149779.536368588548192029,5129921.16481170238478155374,0.01150220604157087,0.004351012799622068,0.004837340417174807
2018-07-29,106,54869933.52481663436787434919,53193.690058473142999,52985.85013607996729870097513,16.80734029,5.267133658180273,0.00012103772533432002,0.996092771113177,,0.5971410362941089,55085163.868318306244137664,275,336,3277446.812399881,3264641.077539446223247232332,14332.50222491,14276.50185819637672991863907,12209.145321557087,12161.44139627327926457594344,4815720.747569209163003613,4796904.624353433896502499942,0.011502206543616798,0.004351062785390816,0.0047955130932744545
2018-07-30,172,54844231.60177772774498016747,139044.73,138247.75758547250911293,5.96736572,5.287288735042418,0.0001216700631033801,0.994268229982341,,0.39081041202622613,55160398.319024842238895461,630,779,9243676.5024414,9190693.874611767373365387317,13345.37601836,13268.88339222357870769178076,6871.38793599,6832.00272063878875813835259,10396047.918300296455199502,10336460.16254003655479721822,0.01150301326155425,0.004366834434130248,0.004799697824744631
2018-07-31,219,54987862.9821576043430177934,330990.28,329151.8769734246893672,4.44092896,5.266959975975041,0.00012872862442313065,0.99444574920274,,0.4277627172761279,55294985.197776836234452562,1037,1313,12451220.391425911,12382063.1906399736645600282,11507.17591964,11443.2621786141284563078136,2967.079292,2950.59938947687536366008,15108921.982491953616579053,15025003.24052495854344263385,0.011487747915802498,0.0043664228263135246,0.0047546584116079605
2018-08-01,240,55486312.63223790658087844706,350939.999,352537.81191672798195273,3.57737422,5.399932409522325,0.00013223547260440222,1.00455295184727,,1.4802456659531267,55234831.105920559114225463,1132,1549,15440048.421245106,15510346.21822655215247614696,11344.20988065,11395.8595219819240037283255,1683.2139592658234,1690.877551371013381182007592,17572181.105132953994205572,17652186.39955613206717244218,0.011512735914250836,0.004728766186426315,0.004819631482604395
2018-08-02,209,55238761.37855381669666564672,153657.42159740073,153341.8605963934590359950407,6.56260132,5.414713693597346,0.00013230634128421273,0.997946334139108,,0.7822999534546636,55352436.788303137270624388,650,825,8434526.811618375,8417205.11185257609399785891,12522.87650876,12497.15870479379319122058608,3200,3193.4282692451456,10331373.119728360233782593,10310155.93145623682307389437,0.011523228210379979,0.004902833913224241,0.00473019576270994
2018-08-03,215,55374427.20985002141135323234,301862.59,300829.73577722571318165,5.39139869,5.443826772964346,0.00013446661798975106,0.996578396074935,,0.6116379351184307,55564547.082241076471966283,889,1298,10306146.940239934,10270883.38741691240183274345,10007.28299916,9973.0420403708378989020546,1715.830954060188,1709.960060133027637040948188,12989453.33290559598623989,12945008.56839727755289226848,0.011523655743660887,0.004911834703644543,0.004723042612317613
2018-08-04,153,55065578.51512039159120233038,82119.355,81308.599475197866561025,4.12061616,5.420178420004964,0.00014140211425684045,0.990127107978355,,-0.040674388624777354,55614656.008715368714570104,997,1239,13496684.437427215,13363433.12932627961379610793,13723.89213564,13588.3976304681232838440722,16800,16634.135414036364,17003902.356063520020669677,16836024.66415550987586877262,0.011533671277440018,0.0050619253877606995,0.004725900063288848
2018-08-05,124,55484530.85524069583871868464,76785.299362,76588.63963479963117813183,5.59293489,5.539057997772991,0.00014185115389900822,0.997438836224715,,0.07412824568224478,55627000.7143981652356503,782,899,9945941.045127217,9920467.861211316938355174568,18092.51395808,18046.1760667267272689699472,22500,22442.3738150560875,16265170.048309530962823156,16223512.28398295001867016424,0.011546996164512715,0.005114649856169092,0.004713481962497711
2018-08-06,190,55618505.12344969633256419889,285174.6746289011,284401.5321196086030273224258,11.33083453,5.588603123805516,0.0001439091185134764,0.997288880892742,,0.2724822695982822,55769703.432030385971260933,478,645,4921941.387999138,4908597.418657329575590566456,8240.34275156,8218.00220087589072151317752,2000,1994.577761785484,5315021.074755368360764654,5300611.419564120130813674792,0.011546998550651418,0.005098630243255592,0.0047071809326988566
2018-08-07,230,54860405.97323339199144936229,311345.399,309681.720381946668729936,5.36125739,5.500026825827054,0.00014795758733947295,0.994656485615664,,0.21626841197207036,55155128.19410850686501254,1028,1335,10287722.476613758,10232749.88357791560576256271,11213.38240367,11153.46353349892916412308688,11325.698988263008,11265.17995280656493471683656,14969865.50890020287316533,14889873.81722181928428106246,0.011548624209189007,0.005107890893515481,0.004711656564239589
2018-08-08,336,54618034.45812820187358596375,3305760.0710194095347,3283151.029322579254071907911,1.89127451,5.3498820264225,0.00015846483516193468,0.993160713055059,,0.21601108504964878,54994155.266288990509816268,2429,3390,29077828.2048629,28878956.59403414397437924641,10418.12037713,10346.86786244387098353440067,1768.8925407112438,1756.794577050553873923849772,35317428.078486858544099194,35075882.0537007706653611054,0.011533837259911075,0.005107918205902055,0.004713502721013846
2018-08-09,184,55399261.50096275137501636394,711080.18,708175.05943912949311538,4.30826587,5.438900168466503,0.0001518602897278887,0.995914496504641,,0.7144153819731028,55626523.858621821635255713,992,1199,12911581.032119077,12858830.72268174354606979514,13556.287109,13500.902850632090346972869,13500,13444.8457028126535,16253988.243689818000080923,16187582.51790669915516619383,0.011535712321462083,0.005112397778067847,0.004579300835599872
2018-08-10,279,53550592.77704881395207242788,1558498.653,1549938.369255861774086631,2.41495133,5.212469448284677,0.0001620840241613136,0.994507352491027,,-0.049512312459602324,53846351.807169748668940245,1707,2407,22297075.397354588,22174605.42171592515806780728,12469.46168283,12400.97132517956952789496641,7630.34594017207,7588.435139551181636023511016,30013994.270560148541090984,29849137.97969562644701739575,0.011536189560841442,0.0049937922346071344,0.004315644925586958
2018-08-11,426,52455655.44869069294028265983,831383.3424886,829240.2668460410793958483038,1.8440395,5.008031948817117,0.00015797622428899292,0.997422277386333,,0.5624490936012954,52591221.028416000324315617,2052,2797,28519574.021110393,28446058.47022402684472250246,11399.05975786,11369.67614374762280065332738,4905,4892.356270579963365,31883170.142724930565937063,31800984.17405263600049319462,0.011538271624272095,0.0049849130011514345,0.0043331620029438914
2018-08-12,161,52725567.26578964136122843664,571743.03,567886.47058216776015633,7.10057141,5.055591364244276,0.00015729267351488136,0.993254732956111,,-0.41400142725870226,53083630.529369376608379,645,794,7475966.017091829,7425538.629895505377352513717,12191.24281692,12109.00962852298102636819812,11781.25,11701.78232263918271875,9679846.796631977687874358,9614553.645044761501574221924,0.011542496246229205,0.004939670109322639,0.0042922188976090465
2018-08-13,476,50362113.3131984419757733843,1700408.9821729913,1700410.430384778032524969816,2.06742548,4.743464788553564,0.0001595954521540707,1.00000085168439,,0.39679569971358086,50362070.420609216662169263,1606,2512,24359799.584264163,24359820.33112521244627726352,11400.4212416,11400.430951160810895138624,2838.5722693748594,2838.574686942551113442809425,28637858.158895750966401608,28637882.54931250793205234341,0.01155358605679977,0.005091185384906853,0.0043554101295180505
2018-08-14,666,46103599.76355000634245050484,1301535.653,1303269.75317065584462152,1.19956385,4.212170408006033,0.00016190137762571108,1.00133234934184,,0.18943072151532164,46042255.394877811700723826,2352,3443,38382496.75209663,38433635.646382461882620582,12763.65166065,12780.657303539542050526596,2000,2002.66469868368,43945252.667611323616495896,44003803.09608000806780126556,0.01153855605151866,0.005059340988711153,0.004256782956381023
2018-08-15,321,46548253.2969708156091964294,926255.127,927184.29147155876832453,3.84576927,4.23603437190558,0.00015964415464522682,1.00100314097539,,0.07248476248362469,46501605.630940992345771158,1204,1748,12091626.514133884,12103756.12014932385001680911,8252.05130902,8260.3292798190986491050178,1805.606536552689,1807.417814454937024131587324,14424585.688162552864994128,14439055.58111937288265199065,0.0115385788477691,0.005057656944153168,0.004252560866490782
2018-08-16,204,46551334.26395330541949449095,151525.048,151542.8998933917879528,6.21722624,4.23361157002556,0.0001589822743580927,1.0001178148011,,0.1913454580712355,46545850.473837699890128254,494,674,7486594.28584185,7487476.317458552854103806035,13758.28156692,13759.902496126284476139612,1709.9822412209712,1710.183702438605180943076828,9273081.776101392162144979,9274174.28238642758239599521,0.011538757842145931,0.005045321774924572,0.00409557558322475
2018-08-17,184,47090942.60465743414103758429,467173.67,469589.6733291846073288,5.06005631,4.26517411089845,0.0001531554991782174,1.00517153145464,,0.9283477111173506,46848663.268954199890128252,546,719,9258526.066102074,9306406.824876525215547940923,14982.29085187,15059.7722402730108258641768,3260,3276.8591925421264,10772267.122492018184157045,10827976.24075376997801874801,0.011544938215213815,0.005104582666834429,0.004139222991413174
2018-08-18,224,47130432.9232295798792562665,376379.397,377823.39944799671692191,3.44348518,4.224369281186501,0.00015686692763265282,1.00383656082003,,1.3833929352113796,46950305.221727450421095547,888,1253,13634530.955351055,13686840.66261384106288732563,13184.4326752,13235.015553035995638644256,2255.48826918,2264.1415871035732661756754,16520094.142027260163330247,16583474.48795576906786908744,0.01154536377515689,0.004982754462400379,0.0041442664857080525
2018-08-19,145,47030892.3475774302744783802,222989,222554.778971866837366,6.90789345,4.203232167569766,0.00015376619542453295,0.998052724447694,,0.48483544761568326,47122653.137992839344745693,527,759,6821566.293252264,6808282.823980979204458415079,12159.5651663,12135.8871423249923687615122,1630.3855251644152,1627.210715290428955529962499,9229109.961219314111739234,9211138.341022287965611102483,0.01155337649010214,0.005082592715820756,0.004212972612465303
