date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-09-20,27513,135,271003832,2007435.79259259,2.19159061,2214431688.577028065794991347,1010422145.078998255578043993,135077377063.06792,0.000003459589866288484,0.0004253490897500143334061734622,0.00000294,0.0003614666397455463,3.06394425,376.70531714802314591625,906488.9326802146,1687.5,3.419685,207474.4743437446875,1687.5,207474.4743437446875,126.94216012,66.72684744459464,0.012089117414409845,122.947836648145,,-7.8044403123399375,18011148.05227798,885638,1654882,141884.68224697,17444414.73577442643188237065,0.13042471,16.03543593996168366295,0.00000546,0.0006712951880988717,215837.49904111,26536753.57465054535396024095,0.07449617693143805,0.02407311767637188,0.027253637909271503
2019-09-21,28875,153,124047616,810768.73202614,2.16943289,2192549865.072902803599203356,1010655769.065804707357628829,142319514733.8877,0.000009938069875608436,0.001209661939547234275849251636,0.00000337,0.00041019642519112407,1.37816184,167.74986946671272996424,1082435.4419998797,1912.5,3.875205,232789.5142961497875,1912.5,232789.5142961497875,258.33113666,67.74954769098579,0.012188569757451811,121.720007475111,,-10.081568290068207,18013060.55227798,138675,155169,69728.56925179,8487361.97055667382831719869,1.22161132,148.69453900208021585652,0.02993694,3.64392456058194950034,189556.20703918,23072782.93776267795685184898,0.07447180489714278,0.023871911348566737,0.027194465553857083
2019-09-22,27955,152,135389971,890723.49342105,2.12884705,2150670987.44375405893550665,1010251528.362209044188669121,139452354484.67725,0.000010719846853366666,0.001279762092760210620577901539,0.00000337,0.00040231901738852137,1.46644289,175.06761500331855508889,1053696.5495718394,1900,3.849655,226826.7457086619,1900,226826.7457086619,358.56613939,69.80602789049499,0.011882386546014216,119.382497741401,,-12.296631044601284,18014960.55227798,136797,154523,50241.66694316,5997975.69036601998384576716,1.65198668,197.21829609392453653868,0.02536129,3.02769414614401576729,255269.93769888,30474762.76078411558324733088,0.07448670213753113,0.023978375511249535,0.02722484261678482
2019-09-23,40003,138,99218370,718973.69565217,2.03650662,2054781415.074524720206271632,1008973601.999839629300938594,132935656531.63506,0.000008849609763065794,0.001009287397454218493550436497,0.00000337,0.0003843444649521354,1.36291955,155.439342794526751011,911940.8914819584,1725,3.49451,196734.1845823245,1725,196734.1845823245,146.0970057,68.58972853070019,0.01176641386502666,114.04880265642,,-14.402582262197495,18016685.55227798,154009,177165,123320.01923248,14064500.5370310305135445216,1.44071124,164.3113918956461521608,0.00014331,0.0163443339086915502,255243.60758817,29110227.8311359067653665514,0.07454908835265206,0.024963882184059892,0.02742922491853325
2019-09-24,22906,120,168421410,1403511.75,1.53434799,1554386419.504060551188009505,1013059895.62780357580939046,136668040559.49738,0.000013255875846582883,0.001143553180467460204656017772,0.00000337,0.000290721960795127079,1.83003994,157.873234329435226096598,815256.617515893,1500,3.038625,129401.46622928505,1500,129401.46622928505,51.24466944,57.92091481356474,0.010015200448680097,86.2676441528567,,-35.04508192698785,18018185.55227798,138055,149269,351610.92358953,30332646.03647886163116771035,11.56632178,997.799331474476098428926,0.00138843,0.119776585171150827981,1726493.2852583,148940508.3649595386019423856,0.07744352551985734,0.05589389785182735,0.04464126858861857
2019-09-25,30107,145,119586949,824737.57931034,1.5496347,1556994895.447334313063848837,1004749631.553463899137598398,113874401274.25984,0.000007388668151683903,0.0006384084261802595361599017371,0.00000336,0.000290316504670304784,1.39313338,120.371908756287943263122,820805.4427321339,1812.5,3.67117,156606.74545087125625,1812.5,156606.74545087125625,65.03558438,59.007873478693284,0.010256660102382265,86.4037216280669,,-34.38765551072254,18019998.05227798,188550,234197,277079.05177802,23940661.25879677511758050954,2.30751028,199.377475887022708277732,0.00011272,0.009739427501915700968,540411.98459519,46693606.68143397458953873821,0.0774421196248097,0.05596068024707803,0.0436804041905682
2019-09-26,43807,155,82178403,530183.24516129,1.50550833,1510582578.628001952884921996,1003370453.129939880657953608,113956570840.63153,0.00000557613917373007,0.0004673870166391249263577277353,0.00000337,0.000282470396989789738,0.94075044,78.852863577186757130856,878045.8386961463,1937.5,3.924115,162399.5234919043375,1937.5,162399.5234919043375,136.33219021,58.95789467354077,0.010358658575158879,83.8191088990474,,-37.57660369028411,18021935.55227798,168710,244179,132191.34471591,11080160.71825437437762262413,2.57292215,215.66004187962116935991,0.00024429,0.020476170112948289346,628253.55775355,52659653.37355877247247896827,0.07747714787348964,0.05567074274875521,0.043746900969220216
2019-09-27,38057,146,314859563,2156572.34931507,1.51740348,1521680293.272278584518450648,1002818505.916410907679487569,121123530964.49843,0.000014912528203539339,0.001259010306110889094134298671,0.00000335,0.00028282826814506566,3.27294204,276.322545943993497663984,879078.1738797495,1825,3.69599,154078.08637753577,1825,154078.08637753577,209.75530196,60.453755819184416,0.010312522434950172,84.4263487000196,,-32.57035488331277,18023760.55227798,219476,278754,85927.55646184,7254549.844787926263714652064,1.13371396,95.715330113040072793616,0.00012143,0.010251891522643380028,316027.30243831,26681031.23438331443382479088,0.07747831056534439,0.05485570850273338,0.043798969260812205
2019-09-28,38895,135,98709442,731181.05185185,1.51841947,1522331862.946869472552001351,1002576620.128234718968570128,127203250297.44278,0.000003920778695325216,0.0003311277654872234921696339143,0.00000292,0.000246607408976061048,1.11053312,93.789621679897630460928,853646.5624569047,1687.5,3.41713,142517.1241942133625,1687.5,142517.1241942133625,211.61516192,61.907613480544164,0.010296855426803048,84.4545921150894,,-33.929830934246645,18025448.05227798,283243,367515,85180.32398501,7193869.518385186045160409894,0.72919107,61.583534390815602731658,0.00001066,0.000900285951946853004,267988.65743873,22632872.75545836093958897246,0.07747021441019752,0.054547647515754215,0.04379067764675231
2019-09-29,29413,148,78431377,529941.73648649,1.48729719,1490587806.839774602217746708,1002212482.622448156655243238,121170142299.477,0.00000529954034926242,0.0004381926899726256842403193839,0.00000337,0.000278648574760502422,0.85214489,70.459631776838312385734,891463.2658256037,1850,3.74563,152967.31848870311,1850,152967.31848870311,198.59979683,61.97365360112559,0.010252954846288718,82.6850370209206,,-36.60686814934032,18027298.05227798,160796,211976,90771.98637533,7505485.053906661355373728798,0.75843828,62.711497259883343880568,0.00038258,0.031633641463463803148,160770.71318321,13293332.37143352641099066313,0.07640010868804968,0.05418008638693964,0.0437289869933269
2019-09-30,175479,151,1394654423,9236122.00662252,1.57553482,1575897911.055886956750935004,1000230457.07961077555738262,123522593453.78731,0.000059469943734036904,0.005198158276719193795903410262,0.00000337,0.000294565494645282229,14.11019567,1233.346221684056229544139,927191.5553167723,1887.5,3.821185,164982.89944895258375,1887.5,164982.89944895258375,106.36765808,66.10470356087409,0.010553525938047923,87.4081586484517,,-32.22626996209076,18029185.55227798,237266,519294,169498.75439614,14815574.01497275514617945644,0.56151082,49.080626837382205797394,0.00038,0.033215100286411646,291589.19768059,25487274.8510397551908346425,0.07641618999699566,0.05569913820946966,0.04452545092342126
2019-10-01,27341,135,238520421,1766817.93333333,1.53103045,1531005967.364178461111040544,999984006.0693221887581848098,125134279797.10968,0.000015531252234034,0.00131876253479252172648341307,0.00000337,0.000286147547878467428,2.51145008,213.247858163555149058752,839761.9364642181,1687.5,3.416035,143286.049568223675,1687.5,143286.049568223675,374.99797705,65.45090545122423,0.010212246892460551,84.9102515959844,,-34.538179808243704,18030873.05227798,161703,194511,48082.58752281,4082704.603947737400539404164,0.80145894,68.052080239250965480536,0.00011683,0.009920064693958857452,155892.58050685,13236878.23278388677717669314,0.07644616310050678,0.05565819071956241,0.04446928974971344
2019-10-02,26863,147,77424631,526698.17006803,1.52857604,1528855166.934091752898410905,1000182608.003139919128107288,121340740773.58311,0.000005315346653903937,0.0004506474593660188109607166082,0.00000337,0.000285716442773880872,0.83850125,71.090087362448836357,886686.4983143294,1837.5,3.71935,155787.52628991279,1837.5,155787.52628991279,190.08423615,66.68899124561544,0.010138357627187072,84.7823272326056,,-36.876490972897315,18032710.55227798,157751,174979,94866.94382433,8043040.274871559004334574248,1.34031685,113.63518177207515508436,0.01085154,0.920018815257708972624,234527.3021574,19883770.47648885610450332144,0.07644019725096561,0.05494582681437607,0.044347530155170345
2019-10-03,21508,150,97162573,647750.48666667,1.5002429,1499553256.597008723850894582,999540313.4218621951824915627,124147603913.73099,0.000005403573356453928,0.0004493003734653508306108106138,0.00000337,0.000280211289584839042,1.10312329,91.723323341830972739314,925711.6296636051,1875,3.794905,155903.907409962375,1875,155903.907409962375,418.20176859,66.61089990834546,0.010073337362207294,83.1487506186466,,-38.49258757218735,18034585.55227798,204147,188506,43124.12549879,3585717.156746108630299737614,0.81531302,67.792258976115627758732,0.00000827,0.000687640167616207382,153691.39560854,12779247.52568624966747820196,0.07645376766713463,0.054794571849470945,0.04435049630844668
2019-10-04,20393,143,86508309,604953.20979021,1.50142153,1500511678.447026245719110845,999394007.1236226474359383625,125011666439.49153,0.000004761683734222434,0.0003961418424625900535641522555,0.00000337,0.000280362595168645509,0.97972119,81.506580228520364618883,888654.0013145717,1787.5,3.617515,148708.64654716731375,1787.5,148708.64654716731375,218.89557142,67.55764814579591,0.010188200584367722,83.1936484179957,,-37.01130345735956,18036373.05227798,205751,218247,82397.158314,6854920.2194168473394712498,0.84766629,70.520451306046784254953,0.00000791,0.000658061758986345987,185000.62471031,15390876.92925909773710332567,0.07643060245684533,0.05486109729107318,0.04425684282971747
2019-10-05,25001,138,95057732,688824.14492754,1.49330109,1492226450.108404223205669771,999280356.2791710077281542907,123923534817.7488,0.000005203963703070089,0.0004305050488482394495743719074,0.00000337,0.000278787881199606242,1.00991242,83.546392809782445965972,850117.5814360983,1725,3.490495,142702.995569531385,1725,142702.995569531385,377.38773802,68.15432622637658,0.010160905925189943,82.7263742432066,,-36.67870426416037,18038098.05227798,194066,211456,47797.25527595,3954093.62775632085029586127,0.44604943,36.900052077148985302238,0.01535206,1.270020260964162315596,94319.8273307,7802737.33431411439948662262,0.07638048651237958,0.054884441189473346,0.04405607164878945
2019-10-06,28801,147,149931939,1019945.16326531,1.45659834,1455169772.373170731991871196,999019242.0543496809378125338,127379722568.20502,0.000005454430549622788,0.0004399751007047032638019926953,0.00000336,0.000271030371533475456,1.62167311,130.810317115817444000056,930815.8120692947,1837.5,3.71789,148219.73443236939,1837.5,148219.73443236939,487.47788894,68.05946050800358,0.010269612746184122,80.6638010516296,,-38.327199635268244,18039935.55227798,297313,350408,37006.67447995,2985099.02783310509068002652,0.41013534,33.083075470002463550064,0.00000791,0.000638050666318390136,143714.70461543,11592574.34129275976284280473,0.07629145995637525,0.05482454516305477,0.04406499493977384
2019-10-07,24725,131,195270354,1490613.38931298,1.52932168,1528201759.424594805499320065,999267703.4561137043854921543,125418256586.65973,0.000009645035834849331,0.0008169775822662511490733995627,0.00000338,0.000286301085381407044,2.01998879,171.102065986767782043502,816729.3710335218,1637.5,3.31274,138703.5583763473475,1637.5,138703.5583763473475,336.73908957,74.3041657912579,0.010297133707288285,84.7044631305938,,-37.184274341668015,18041573.05227798,209433,231562,53577.30543066,4538236.892487902945530525908,0.54442234,46.115002026001602185492,0.00444233,0.376285177698930755554,126067.52567106,10678482.08016948917476127543,0.07636881913944163,0.05546185342042009,0.0446852815251521
2019-10-08,22741,152,102648380,675318.28947368,1.52006353,1518733532.784714148578872913,999125039.4328890608846339852,130493190077.75183,0.000005040832372618469,0.0004242908854221872681565922585,0.00000337,0.000283655590620250624,1.08874418,91.640466887911114843136,986001.4528665236,1900,3.84345,159924.51696690688,1900,159924.51696690688,366.34419692,76.88303055640368,0.010277120304500297,84.1707984036352,,-37.82374895682711,18043473.05227798,215985,229659,49252.78796241,4145646.486401002622944952832,0.5845515,49.2021664630425616128,0.0588,4.94924294613374976,134247.51264526,11299720.32305364673355204915,0.0759436577663708,0.05536975112864509,0.044603157909200955
2019-10-09,36556,153,102689765,671174.93464052,1.65920021,1659337489.377543417967807528,1000082740.739149428876459624,122517434294.84084,0.00000520655303220048,0.0004787610999905719523319255636,0.00000337,0.000309883505841548112,1.1433226,105.13258623022966630176,931827.3280484268,1912.5,3.86827,175861.18840414266,1912.5,175861.18840414266,273.9757951,87.34925986240512,0.010694349021624784,91.9535625642576,,-30.06196630736107,18045385.55227798,219593,239426,65864.88979966,6056511.264980968031540632416,0.565146,51.9671880689399256096,0.00446655,0.41071518487138478328,135310.64597618,12442295.95038077850612898397,0.07622141001996331,0.05846958167473893,0.046265066841664544
2019-10-10,44376,137,113953466,831777.12408759,1.59359231,1596324206.541520679589243357,1001714301.795420039540223423,126097410628.32631,0.00000601992158224116,0.0005324815388810010464739511594,0.00000337,0.000298087402221759833,1.26589319,111.972347922052416145471,858762.0706247148,1712.5,3.463485,151476.16507559754125,1712.5,151476.16507559754125,232.3183834,87.30230192526795,0.010311529859137756,88.4532350806409,,-29.94567950580579,18047098.05227798,210284,234236,77682.60861824,6871278.041786603479722630016,0.98639342,87.249689061257353142878,0.0005,0.04422661754032045,231048.84918147,20437018.17176011069740800412,0.07626034065132156,0.05844238709624054,0.04611785284273291
2019-10-11,29101,140,93368098,666914.98571429,1.51260266,1512605758.354251290843301092,1000002048.698179645997422991,125064432728.13127,0.000004769715668997404,0.0003997318480238073783877198231,0.00000337,0.000282426966579203035,1.00684882,84.38019526304154668551,870378.1340788908,1750,3.53904,146660.887689497125,1750,146660.887689497125,98.6712307,83.62297927571005,0.010109493031407226,83.8062215368555,,-29.851966641671844,18048848.05227798,211092,226936,182919.05274669,15329754.6578008586803406333,1.05872253,88.727534895240143204415,0.01278121,1.071144916769072885155,240262.25714641,20135471.94935698000807451376,0.07636452925712453,0.058408622799042534,0.046438504722559386
2019-10-12,23390,146,85347878,584574.50684932,1.57010645,1566386773.157504667153860935,997630942.6397626316954452839,130317355114.58981,0.000004741337821303749,0.000411439996107201155138542276,0.00000337,0.000292439146742764819,0.91841136,79.697161565953177322832,945804.1855843023,1825,3.69015,158368.3806544646275,1825,158368.3806544646275,216.60528374,88.55337781144901,0.010425252245348014,86.7771948791587,,-26.84478494551253,18050673.05227798,193703,208892,83334.40782444,7231526.147920717469564498628,0.96592812,83.820532708499390272644,0.03839773,3.332047299127318389751,201774.65657078,17509438.69491789555503340279,0.07509527049683057,0.059024115455623326,0.04674667029069318
2019-10-13,21884,139,83932104,603828.08633094,1.56496352,1561309407.597306203586670028,997665050.308113922529378799,129651802967.46869,0.000004842356098760679,0.0004188036888501415161448345742,0.00000338,0.000292328040202530046,0.9057046,78.33220435515277937882,895858.6256037871,1737.5,3.513125,150272.18042955501625,1737.5,150272.18042955501625,573.51203641,90.69305006700554,0.010431186981881939,86.4875858587367,,-26.889158512202084,18052410.55227798,187038,202370,31476.95149587,2722365.545070347227573467429,0.66411808,57.437969464339368429536,0.04,3.459503434349468,134397.57506504,11623721.81264365762775473497,0.07500522874702352,0.05902149581298248,0.0461326868365488
2019-10-14,34738,148,95087693,642484.41216216,1.57291894,1569243711.417647790850058891,997663431.5057591963254241944,127623500477.23111,0.000004882639724810142,0.0004243902241850363267418132078,0.00000338,0.000293783493886844156,1.06598767,92.653722524525516422354,938941.3957304474,1850,3.740155,160798.65789664547,1850,160798.65789664547,254.07579974,93.35302051470165,0.010413893673401148,86.9181934576462,,-27.435589369029945,18054260.55227798,218322,241583,71058.56036293,6176281.696446979913055535366,0.49037902,42.622858527930955062724,0.0159673,1.38784887039627416926,118467.23408632,10296957.97070701992387481998,0.07499495052249691,0.05893692037039143,0.04609289652563807
2019-10-15,30548,142,82265273,579332.9084507,1.61665272,1612748910.421821743659720491,997585250.4144038287725997972,131695611404.65427,0.000005421592074902122,0.0004842517443119935176537753355,0.00000338,0.000301898570228393164,0.93749628,83.736327374685604031784,929620.6579789297,1775,3.588315,158541.408921715345,1775,158541.408921715345,317.04630356,97.31807056537224,0.010945012732904736,89.3191036178678,,-25.130329858669683,18056035.55227798,172919,191063,56950.78400146,5086792.977345213509637286988,0.64460093,57.575177258843948497054,0.01690628,1.510053775112686029784,123159.38814287,11000486.15104620444679117259,0.07485289296536979,0.059334101659847344,0.046304768518569586
2019-10-16,33324,153,117174375,765845.58823529,1.59149047,1586000044.166613915065624926,996550133.7967002694293341921,137739606906.45456,0.000006397657392042985,0.00056189578555703871594754555,0.00000338,0.000296859872106454046,1.29544885,113.777153825873660197795,1047602.168693855,1912.5,3.865715,167971.74716082643875,1912.5,167971.74716082643875,146.91243554,96.98255611852554,0.010973256561823871,87.8283645285367,,-28.336673214297463,18057948.05220698,202488,224278,122916.40245034,10795546.60094478317073461748,0.93795648,82.379183637343142682816,0.01064544,0.934971584886665727648,210363.00300427,18475838.51117668652424695171,0.07486644533776547,0.05894027486196588,0.046299440301699614
2019-10-17,24238,144,110692672,768699.11111111,1.61221552,1609749926.845256217078066996,998470681.2484944162860673854,133122020725.32074,0.000005623145518740331,0.0005012172961264733863967331242,0.00000337,0.000300383883418439361,1.18492047,105.617511074362722344991,952924.5423211448,1800,3.637955,160442.43031251954,1800,160442.43031251954,242.25185549,100.89786980595984,0.011041783926342918,89.1346835069553,,-28.593729193464277,18059748.05216698,210722,226988,74549.47255604,6644943.641893075359809025012,1.62496392,144.840644719421431552776,0.01560013,1.390512650217358584189,368847.31070186,32877088.30180189766143464686,0.07486286389407103,0.058881954740012746,0.0461850966172889
2019-10-18,34423,146,94850696,649662.30136986,1.63604751,1633667171.271137805616892359,998545070.1594086082180761068,137462670491.9368,0.000005756771239505092,0.0005206992856792943877435331503,0.00000337,0.000304816106066093746,1.2623045,114.1752944687559148361,997662.7364678142,1825,3.68796,165071.036667840085,1825,165071.036667840085,266.28611104,106.83851393394959,0.011364004313267104,90.4498831056658,,-27.73039191132532,18061573.05214698,219273,241193,67827.6947361,6135007.06020702850274579538,0.75436257,68.232006275789634449106,0.007,0.6331491817396606,181946.97046137,16457082.20966094471108703015,0.0748179665156395,0.05902019022669304,0.04535914503154192
2019-10-19,26260,144,85926836,596714.13888889,1.62095521,1618493475.968397464515051171,998481304.3744071606444362735,137465216460.14374,0.00000528020218449902,0.0004731105736860140571584877352,0.00000337,0.00030195484521453807,1.04854783,93.95077083314236728513,984014.348389797,1800,3.637225,161281.5196991598,1800,161281.5196991598,226.10431218,110.49625985274136,0.011272705510227935,89.600844277311,,-27.2708912250668,18063373.05214698,198581,214833,79889.55574439,7158171.64363664485819253529,1.56033409,139.80725181866976683199,0.0306255,2.7440706564147880305,335211.25388459,30035211.35931531061994953749,0.07481565512638955,0.05901322716077523,0.04520834901032666
2019-10-20,32840,149,94677320,635418.25503356,1.71485153,1713519904.943761659460936343,999223473.1697994562779883477,141376638294.6912,0.000004899930962132249,0.0004647672161388451976284511768,0.00000337,0.000319650527832403132,1.06958633,101.452176542083952829788,1047152.7505349985,1862.5,3.76315,176661.456405890455,1862.5,176661.456405890455,353.11063132,120.34211638141956,0.011547984987142016,94.8517886743036,,-22.852006785810573,18065235.55214698,218286,239689,51160.27088847,4852643.202833282921430519492,0.83374105,79.08182988369199148278,0.010192,0.9667294301685022912,199838.55829543,18955044.70041562700625831255,0.07489520991424063,0.06027800623577399,0.045604194558448906
2019-10-21,40794,159,116481423,732587.56603774,2.02055276,2024905858.999205840046233158,1002154409.889302408591926307,153293203550.6789,0.00000634015414951989,0.0007105804388015982462236219101,0.00000338,0.00037881758495276904,1.47903116,165.76420476363684569328,1211619.190462137,1987.5,4.015365,222751.46452474215,1987.5,222751.46452474215,137.09307774,146.06700738850438,0.013648431965109118,112.076208565908,,-7.922936507521115,18067223.05214698,233280,265040,131788.00381799,14770299.80238972704655108492,2.92507338,327.83113420746546632904,0.01,1.12076208565908,775261.44755876,86888363.68970333324716275408,0.07580515789139,0.06826141392015317,0.05070094344297601
2019-10-22,33225,132,253612052,1921303.42424242,1.91403206,1915646495.089293186508227221,1000843475.54334223035163575,161977062328.558,0.00001051419977104052,0.001114706483461024068474294341,0.00000338,0.0003583447144000191,2.7001937,286.2722308435594241715,1062853.8943661682,1650,3.33318,174931.59134912175,1650,174931.59134912175,161.87928634,139.79377066010176,0.013204189125648056,106.019146272195,,-11.193727491070645,18068873.05214698,256814,334856,111619.42618568,11833796.2715980807398911676,0.92951985,98.54690094005875557075,0.0000937,0.0099339940057046715,311255.29980711,32999021.15824590325905630645,0.07579786483515659,0.0688820080313419,0.051135200496574204
2019-10-23,40205,144,206908028,1436861.30555556,1.75333891,1752272947.324322103810384256,999392038.2297522122274761781,164511692018.77115,0.000007041818351031652,0.0006828294530526928988951552444,0.00000338,0.000327751077387558136,2.26990902,220.108025703176404935144,1177620.5617170772,1800,3.635765,174541.99387503096,1800,174541.99387503096,224.81966085,128.12204896679864,0.013001784415730515,96.9677743750172,,-14.976946608427436,18070673.05213698,322347,425834,80378.52643236,7794126.815689440689429636592,0.65403223,63.420049712629355604356,0.0001044,0.01012343564475179568,278509.16194514,27006413.57687146200537295641,0.07607945185914454,0.07023713148433677,0.05226039869203531
2019-10-24,36360,153,141875063,927287.99346405,1.95152909,1953021676.738144757004448271,1000764831.913698173910312593,174072502609.27945,0.000005475321748518161,0.0005916929833378120754119604721,0.00000337,0.00036418048937271742,1.58236251,170.99868049164435081066,1323938.229091188,1912.5,3.86243,206675.129354694975,1912.5,206675.129354694975,213.54001056,144.18770837636944,0.014496920680578089,108.065427113566,,25.267622843723476,18072585.55213698,288999,345457,84633.25212436,9145928.53882908041247506776,2.1170193,228.7765948621625138238,0.004,0.432261708454264,731339.13570409,79032476.06472869178180068494,0.07647313510094848,0.05121108963414032,0.05428163756942257
2019-10-25,55248,145,147369822,1016343.6,2.36651979,2385776806.633948845107810239,1008137271.138068887878857209,188258970728.91418,0.000005139704848411898,0.0006784286029838417650472798707,0.00000337,0.00044483184530761238,1.66527979,219.81290265257365862546,1356968.6082939769,1812.5,3.66022,239245.614130577875,1812.5,239245.614130577875,107.2706956,174.05395995402571,0.015248104204518548,131.997580209974,,52.768396688015606,18074398.05213698,324003,399320,168493.34248758,22240713.48985096115188712292,1.07001562,141.23947262687505979388,0.00013159,0.01736956157983047866,427278.63709544,56399746.17201371358067791856,0.07785184032907586,0.06208367456104689,0.060295646109323225
2019-10-26,157954,149,185217770,1243072.28187919,2.47684231,2505874302.798700212299154731,1011721373.664700578233123929,186783494626.7018,0.000004204915945356821,0.0005829187282683019059844067162,0.00000321,0.00044499560563331673,2.05831897,285.34046624351859482161,1383473.624158416,1862.5,3.76096,258194.4908074929625,1862.5,258194.4908074929625,97.8646183,181.1836604303496,0.014987373908443987,138.627914527513,,65.38939192789309,18076260.55213698,489503,715005,184706.80074389,25605518.58617435752627164557,0.57460618,79.65645640802074983034,0.00001,0.00138627914527513,410846.29068978,56954764.46968858185955791714,0.07788442492047233,0.06181290384482388,0.060577023627054076
2019-10-27,111495,140,147583572,1054168.37142857,2.50383121,2536748579.219950722961485001,1013146801.845203782532608201,187500655957.43256,0.000004766392361292722,0.0006688312862548284938480483642,0.00000335,0.0004700798086093762,1.6403158,230.1729365143091967176,1304899.142872695,1750,3.5332,245564.079124301,1750,245564.079124301,153.21650636,183.10753731502734,0.014680899776282699,140.322330928172,,66.20679810133659,18078010.55213698,344142,518218,117989.96714779,16556627.21631633093819853988,0.53575341,75.17816729391661406652,0.00001,0.00140322330928172,277637.05942443,38958679.33047942124199204196,0.07786685741462335,0.06179318191473204,0.05988171308498413
