date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-07-20,6369,4320,4285936,992.11481481,1944244030.651094587953472823,0.18642452441526564,0.01179138098560026575751276233,0.172433,0.0109064148285605990952,454.316566,28.7355954619076980846704,0,0,0,0,0,86.26665551,34.75219799921273,0.000005822719906547595,0.0632501599378344,-60.76039562979657,-27.71212945811166,30738958329.306999,2437,5501,356324910.811077,22537607.59863519814680291165,282370.33454452,17859.96882164069585403918749,77211.782814,4883.6576120708334342980016,1553319210.32942,98247688.48784644700554540805,0.052664754023640674,0.05889338208509424,0.054583490104435715
2019-07-21,5538,4320,4102596,949.675,1876323673.431576663622887837,0.18605417694882925,0.0113568539775579481530046772,0.172433,0.0105254095018293664653,389.039284,23.7471816670735498415844,0,0,0,0,0,121.31418684,33.687130554430674,0.000005764142305904559,0.0610405751905341,-62.78882652883006,-31.572052136306123,30738957940.267715,2091,4738,253383043.987668,15466646.74853565787055073348,322153.63693872,19664.44329846196183984577035,59476.504006,3630.4800148483456119296046,1526363931.815672,93170132.34811379091236043042,0.05272849604157547,0.05877726651358674,0.05373036469197254
2019-07-22,5915,4320,4010999,928.47199074,1822007696.472332962358023691,0.18573989899869492,0.01100922131284723015431001209,0.172433,0.01022049149844495714,426.644548,25.28818135560995541384,0,0,0,0,0,112.8748548,32.83721060339112,0.0000057442358670270845,0.05927224776258,-64.96960469124772,-36.73141343408115,30739642332.623167,2297,4960,272333837.203808,16141838.67287823469145590464,226551.47491302,13428.2151520224486951107916,64664.107326,3832.78699077273648666108,1123695315.568561,66603947.15403026677284024738,0.052764136863450425,0.057674587541110094,0.05364230400669793
2019-07-23,6320,4319,4238988,981.47441537,1711944902.565739589204510716,0.1844928279883389,0.01027473116207178627561308636,0.172433,0.0096030980596248815138,442.96728,24.669629520134264233008,0,0,0,0,0,8.02032538,29.805788571896947,0.000005644445750500302,0.0556917646832386,-66.3474680849596,-42.02454445555045,30739641889.655887,2401,5355,3832717555.90411,213450804.2207290778413858506,942353.52594809,52481.33081552120830459668427,73545.83038,4095.897078956340504668668,5046303131.452007,281037526.5171152378792332299,0.05298005502596661,0.05777421016909419,0.054138139902574704
2019-07-24,6261,4320,4077502,943.8662037,1808014104.263746552888961031,0.1821762595616684,0.01071409133146075402529053945,0.172433,0.0101410738973504305445,423.924156,24.931690528309035421374,0,0,0,0,0,95.27049253,31.896575928796793,0.000006005611452759638,0.0588116769838165,-66.03823607501357,-39.317882442949596,30742434104.731731,2327,5149,322685789.555429,18977692.42260167846916271478,238106.57964696,14003.44724991838772020342284,70548.542274,4149.078079897611164108721,1226010778.602211,72103749.88983059938233811828,0.053118183111012324,0.05909639889238754,0.054699409898340275
2019-07-25,4264,4320,3794999,878.47199074,1803921943.513427862394727269,0.18238295939394036,0.01070150742028287891305574579,0.172433,0.0101176833358421048752,300.931883,17.6574872434666566769552,0,0,0,0,0,137.2985731,32.165746270488306,0.000005928556074268203,0.0586760268384944,-66.06653567270884,-38.60717820627223,30743764373.799848,1650,3716,223919037.760705,13138679.46929696757406968255,180909.96699863,10615.07807896275007691606267,44263.409461,2597.2010014969029439555184,672261437.366912,39445630.14142575061981845729,0.05311859730562377,0.05915293711859722,0.05377850429494855
2019-07-26,4748,4319,3968780,918.91178514,1921517924.270363516989740279,0.18491709194159103,0.01155751476303195190895499684,0.172433,0.0107772457494809424495,341.911703,21.3698447968459656733545,0,0,0,0,0,78.87731245,34.22882233262912,0.000006353866961111008,0.0625010627286015,-61.84072726861402,-35.187975518518634,30743764031.888145,1849,4260,389766880.725937,24360844.26178312739233278711,304035.79624349,19002.56037275467278308117924,62638.762926,3914.989250879924038027989,1295192491.997273,80950907.18793525606187710371,0.05322845540643026,0.06075557570365161,0.05385041384300548
2019-07-27,4437,4320,3739749,865.68263889,1836031975.331822953203591772,0.18627551374570503,0.01112446097107125062124974286,0.172433,0.0102977795634664172959,325.237047,19.4233088554903449165081,0,0,0,0,0,138.69931016,32.7206963905601,0.000006321852635371803,0.0597204686079023,-63.998745790506405,-29.55175040163486,30743763706.651098,1746,3988,221657654.03474,13237498.9694829587586427259,215782.43745155,12886.62828196193335180338356,49987.647356,2985.2857247068884073013188,860540360.556792,51391873.58846482324395913742,0.05316919013244975,0.05713925391344732,0.05401728692082226
2019-07-28,3854,4320,3728625,863.10763889,1822372474.992911401116559142,0.18610176604018233,0.01103099421354269213421981022,0.172433,0.0102207919123836353025,287.155025,17.0208240714962948210625,0,0,0,0,0,161.65180212,32.947568120490644,0.0000062198639721699365,0.0592739899693425,-63.67579266656016,-32.728259175272754,30744892927.496073,1543,3413,190192082.763132,11273443.60595024475936928071,163706.54687711,9703.540217509515908015000175,43577.421849,2583.0076655674326996642825,558730444.491585,33118182.76236048577214923286,0.053159555754920096,0.05635394857246386,0.053991835212164295
2019-07-29,4646,4319,3804646,880.90900671,1852332638.004914240266084415,0.18421890349947073,0.01109890648018943432969293073,0.172433,0.0103888238652120911282,347.436852,20.9325376216371648925608,0,0,0,0,0,96.12046486,33.68415570692893,0.00000633916870201847,0.0602484667390354,-63.08833278472885,-33.07566517296918,30744892580.059221,1886,4103,319857926.452862,19270949.64311208742895344931,185526.94612445,11177.71404277373843356135553,59248.385325,3569.624372594815598015505,761217059.948619,45862160.71750068795440562211,0.05311704328796423,0.0562518543859122,0.053170767673221514
2019-07-30,5409,4320,4060859,940.01365741,1839588814.031908539432723505,0.18549582053789734,0.01109895049504164765207506574,0.172433,0.0103173501438568331694,379.338953,22.6973537623601658405054,0,0,0,0,0,40.62034361,33.56966058324929,0.000006239783492409193,0.0598339653306318,-60.993543973300014,-26.853855930254017,30744892200.720268,2045,4600,756884099.586052,45287376.97393830209369562765,360321.96639201,21559.49204496460294737977192,53877.116462,3223.6815185017198246406916,1657481045.403265,99173663.40683831040328823283,0.053054935460632315,0.054059511070919566,0.05243950205431207
2019-07-31,6736,4320,4371940,1012.02314815,1846563475.545224767123509346,0.18543750326045289,0.01113752891588627796413754747,0.172433,0.0103564677575260847346,483.435571,29.0355378837154855570902,0,0,0,0,0,118.6901016,33.83400127964047,0.000005970851796523957,0.0600608222180562,-57.635193572281004,-27.898249287992215,30744891717.284697,2607,5972,259035010.531538,15557855.71578701926770315644,139787.65074481,8395.761239663764762160438322,53891.410055,3236.762398393721299235091,834811850.24799,50139486.12327108302782575704,0.053048822832475806,0.05386065351528236,0.052356461253083436
2019-08-01,5431,4320,3897146,902.11712963,1807396836.791016834491068083,0.1843904910447766,0.01083974526014639347306780465,0.172433,0.0101368014361919105826,370.624887,21.7878879728941940927214,0,0,0,0,0,121.8513354,33.306546367222154,0.000005652419624540311,0.0587868994693122,-57.890339285859284,-26.891119797124567,30744891346.65981,2010,4652,252314767.379493,14832802.86456114823356509471,210995.20334246,12403.75380740028150163725601,45618.287074,2681.7576561814621929305028,981549685.949116,57702262.71202564395337271802,0.05307818575242149,0.05370320930205161,0.05173154509156357
2019-08-02,5393,4320,4061469,940.15486111,1768615377.62620339602579494,0.18602569810379277,0.01070122221541463180617737196,0.172433,0.0099192953934839694078,372.795499,21.4452493196908812343434,0,0,0,0,0,122.20674669,32.71742838807173,0.000005463169438582316,0.0575255049409566,-55.946327481351254,-30.17683878356753,30744890973.864311,2004,4527,251580962.64841,14472321.90988172728701486901,239798.91457635,13794.55364529785157385273641,53175.700837,3058.9590412376735102006742,1085569686.287122,62447944.35226254283128494091,0.05306720645050605,0.05333260096084575,0.05081952148293598
2019-08-03,4951,4320,3844977,890.04097222,1772661295.469728155538705017,0.1853430660282261,0.01068603031606599443213020354,0.172257,0.009931547824261475964,367.720643,21.201084147074899374836,0,0,0,0,0,37.96859697,32.63373552676627,0.000005333317328151892,0.057655409209852,-55.524735613517606,-25.695089169158553,30745793322.143668,1984,4357,809769013.827065,46687563.85765773493422224438,276585.62284035,15946.6572664221670774431282,44763.191128,2580.840102023656536593056,1205083558.715398,69479585.7098009812513257011,0.05306159806905714,0.052607131737183045,0.04988339038443162
2019-08-04,5541,4320,4126172,955.13240741,1733094808.739839044235099845,0.18731054380242437,0.01055764239970110478439801969,0.172433,0.0097190788887352424525,401.968427,22.6567005897584187950975,0,0,0,0,0,113.70155233,32.02720607508087,0.000005130326560202418,0.0563643785628925,-55.36428574712284,-26.244204159743408,30748051392.175241,2146,4835,270427718.539491,15242490.30165921320958843772,284684.56781618,16046.06875140461212550910065,79473.243726,4479.459994993285272037455,1376449885.391221,77582742.41304077543811586674,0.05309410907883319,0.05265045632414511,0.04985868791994421
2019-08-05,7487,4320,4591823,1062.92199074,1736743432.739267983980976999,0.1918408399595678,0.01083575413775496415543988377,0.172433,0.0097395403065858801275,569.383613,32.1605182808568900487775,0,0,0,0,0,54.71690422,32.154508526879965,0.000004790748675863943,0.0564830415673675,-56.72304930413426,-26.90209559961935,30748050822.791628,2968,6734,561947925.637921,31740528.04250263269713414297,257347.21699498,14535.75355477379927257931515,94327.121282,5327.882712301321545965135,1732976159.244175,97883764.43784561656614445931,0.053023870734369795,0.05255131213943381,0.049839566566912706
2019-08-06,6369,4320,4253417,984.58726852,1640339975.059899308701286298,0.19471272742545262,0.01038749015686935355199496573,0.172433,0.0091989163415381172406,463.611004,24.7326140635057873967528,0,0,0,0,0,92.58621491,30.385253619194483,0.000004670003575170529,0.0533477718391382,-58.773934713581966,-33.26339391453391,30748050359.180624,2381,5536,332101818.698149,17716892.05127169333497009519,208132.86047613,11103.42435290776810702087117,98635.96924,5262.009182147773723308968,1152223515.595833,61468557.21769619431300223112,0.053204742306246444,0.05252872927222033,0.05006351797718927
2019-08-07,5841,4320,4207065,973.85763889,1597328010.591144358404726749,0.18976982947567356,0.009858337833006970037719535835,0.172433,0.0089577082524427309814,401.742729,20.8701011924757074381382,0,0,0,0,0,85.06624476,29.583630197123696,0.000004340915292768552,0.0519489207543958,-58.04695119365074,-35.402201956361246,30748049957.437895,2117,5113,361460060.279545,18777460.02734121218403557391,243286.55723592,12638.47408245858618163765714,89952.647004,4672.9429308589347787001832,1243924167.147235,64620517.98360950645057206561,0.052635450124379736,0.05244872151851555,0.050104194834935376
2019-08-08,5980,4320,4090914,946.97083333,1604897524.39430461659125889,0.1990264644808759,0.01038685539359515774267340114,0.172433,0.008998987349523517105,437.062116,22.80953444433478497546,0,0,0,0,0,38.81282023,29.606699574819796,0.00000437152682538698,0.052188312849185,-53.586396297264635,-33.0998075525434,30752048433.375779,2196,5175,792316771.988962,41349675.57221632743359069597,301045.39550532,15711.0512824382720020251642,100463.384928,5243.01456251056106608368,1557909921.740024,81304690.38661769229229028044,0.05262990609558681,0.05247334140066531,0.04958216440808858
2019-08-09,6015,4320,4243908,982.38611111,1463254230.642002672662143694,0.18922878462998172,0.009003947293480925383754058263,0.172433,0.0082047646540282405332,398.894278,18.9803208946577209646712,0,0,0,0,0,81.18157227,27.136786121826187,0.000004012562459298619,0.0475823343213204,-61.30716850734637,-33.49672957669855,30752048034.481501,2108,5111,378805770.493558,18024462.81446984330167025398,199327.39755439,9484.462869831727259395616556,99999.62279,4758.215483599710654731916,1018762328.900473,48475089.72770927807121354455,0.05301198754934778,0.05276940539401576,0.04951974824505852
2019-08-10,5159,4320,4093404,947.54722222,1600102301.703045272681229717,0.19020616657936232,0.009896879979963730839886086231,0.172433,0.0089720997813866320995,363.103572,18.893143881750623305158,0,0,0,0,0,75.33348424,29.729165781417816,0.000004603115939445662,0.0520323823246515,-54.507057265734325,-19.764574325479796,30752047671.377929,1909,4476,408212204.471778,21240253.49266436561526543537,198917.60388498,10350.15681644686190002458447,109309.410426,5687.629034967878790916539,890355194.989163,46327301.91041576466229025169,0.05338537667781084,0.05350231381823109,0.050879021827812385
2019-08-11,4501,4320,3835528,887.8537037,1692947133.645606479450406517,0.18799780396600677,0.01034956599284602035095679826,0.172433,0.0094926997826373831165,331.816124,18.266983977373118621262,0,0,0,0,0,91.74889996,31.661455993738866,0.000004774552801807466,0.0550515259993005,-50.511916870439265,-20.79893785282882,30752047339.561805,1765,4129,335176196.677398,18451961.1057324338597721601,197812.71957124,10889.89207446845771489991762,99999.614484,5505.131376685952853668442,816768719.109654,44964364.37548048431298679703,0.05354242118019593,0.0529098969273447,0.05003811334350042
2019-08-12,3851,4320,3762892,871.03981481,1629018415.06642648978239933,0.18828438014854929,0.009973928627444240742850038481,0.172433,0.0091342385048574295936,278.849167,14.7713882972448411611264,0,0,0,0,0,143.39704972,30.721073251920757,0.000004652972817547783,0.0529726821713792,-52.57221491857469,-20.3958267717479,30752047060.712638,1481,3331,214453833.747674,11360194.77554932950627737198,155724.16930424,8249.126926955550327705207808,81677.557636,4326.6793011863342376115712,518717207.952411,27477841.79368827916141983525,0.05361696097363601,0.052799458172122005,0.049626428653880936
2019-08-13,4399,4320,3789775,877.26273148,1614975650.764359101135008535,0.18571937739032754,0.009753245856737946972905754512,0.172433,0.0090554979585155735729,330.209053,17.3412711332799454585789,0,0,0,0,0,98.76705541,30.96517624277899,0.000004832591630478881,0.0525160378727713,-48.38729733716147,-12.183690198190632,30752046730.503585,1778,3966,311359355.650215,16351359.71336835959595549083,184047.87021534,9665.464922631692357653571742,114058.582107,5989.9048176458069406831291,729933853.274047,38333233.88315774142773825645,0.053605394986819294,0.04936769472558032,0.0495881422620538
2019-08-14,5588,4320,4212766,975.17731481,1446203255.700412204957472483,0.1889105228695243,0.008884059623413317694056681976,0.172433,0.00810915681019038056,392.367156,18.45219183782936815392,0,0,0,0,0,82.55932107,28.14073151645635,0.000004691349740312553,0.04702787059432,-49.3802928979045,-20.8906235126551,30752046338.136429,2077,4841,372484244.541976,17517140.85074309308730717632,166646.79778017,7837.0440409636481946106344,100225.800443,4713.40597344554412928376,806737148.053809,37939130.20230530448816976488,0.05425014131020697,0.053031506919728674,0.0511735554270613
2019-08-15,5992,4320,4279021,990.51412037,1458314322.192591945840811679,0.18675016983635673,0.00885588070930469265321051496,0.172433,0.0081769461290752146113,422.242134,20.0231462837377883814774,0,0,0,0,0,88.02628974,28.687875644962062,0.000004599477196229035,0.0474210048486961,-49.55033898779441,-8.76305236360137,30752497270.894295,2261,5183,349355827.236875,16566804.37732008641070958869,154474.90950638,7325.355432703937251437631118,92499.638874,4386.4258235465922597721914,800643455.971562,37967317.20770424406183438031,0.05424444376265388,0.04739410523883018,0.05117916715712827
2019-08-16,5141,4320,4016028,929.63611111,1436500225.038463930167966865,0.19082084842319524,0.008913425667839497258868382559,0.172433,0.0080545115530245263404,375.153788,17.5237948629723655768144,0,0,0,0,0,64.73314673,28.389406470264134,0.000004502989866108957,0.0467109634062188,-50.365933219705475,-15.12599900639257,30752956485.740507,1966,4683,475072787.882242,22191107.61005775222522488655,270063.63889067,12614.9327535723747290112986,71327.534797,3331.7778677584651031955836,1264708020.92502,59075730.08498000960479651438,0.05424992265841374,0.046042984012296326,0.05110625727517238
2019-08-17,4258,4320,3847950,890.72916667,1456143208.725987692876746662,0.18631753511904908,0.008821725379890037775256723758,0.172433,0.0081643231886822875757,313.013459,14.8204986382151472519911,0,0,0,0,0,97.18489885,28.962475542002736,0.0000046386870135781105,0.0473477999494429,-56.37417919992931,-19.6100183486012,30754189429.727048,1680,3723,316450290.051013,14983225.02727854436226193066,208353.11056214,9865.061397740363245998831806,99999.638962,4734.7629005892918530342698,775698630.622844,36727623.58378721990493781361,0.05382866014004422,0.044088835842256535,0.050945179952341955
2019-08-18,4643,4320,3797841,879.12986111,1558691096.27029628724251321,0.1853259971735455,0.009392736083687239442004645662,0.172433,0.008739290147198168212,327.841689,16.615750132042625740596,0,0,0,0,0,109.18786571,31.26223984515696,0.000004905693176384907,0.050682236852564,-48.72485507458803,-15.494989895558339,30754189101.885359,1769,4004,281663066.689291,14275314.25856617592356469212,165255.09796602,8375.49801620749296302187528,99999.64718,5068.20580354959367836952,661681412.255961,33535494.056895659367387134,0.0540528701173544,0.04598237567076391,0.05187108919170187
2019-08-19,4405,4320,3913861,905.98634259,1545484586.634311143079186166,0.18483635503963886,0.009288421049319250460493153131,0.172433,0.0086651260053996985498,326.421003,16.4033515730976844137918,0,0,0,0,0,84.84978914,31.43177288717512,0.000004616797611427856,0.0502521327437306,-50.5576495240936,-20.5501886586199,30754606864.464356,1766,3855,362459437.733512,18214359.77920240094879151987,190272.91350718,9561.619707099180434203085708,100843.130573,5067.5823838477536429356338,733502081.570178,36860043.97086729534693342605,0.05403155404698696,0.044622612021852553,0.05182718531998657
2019-08-20,4280,4320,3886262,899.59768519,1514363402.199856950362653172,0.1855548295711073,0.009136587610822006401354800508,0.172433,0.0084904780712977134257,328.803158,16.1900332463764901877782,0,0,0,0,0,90.65172347,31.01488877725365,0.0000045713020028129645,0.0492392875568929,-46.75496090851119,-19.3335131538395,30755185083.661198,1772,3893,339267516.437669,16705290.80058727260677415865,213039.39711766,10489.90813562356118352531861,99999.647092,4923.9113787507968720404468,829362372.97904,40837212.37198201258365922482,0.05389852843806877,0.04438066923829709,0.05170961107302471
2019-08-21,4435,4320,3748364,867.67685185,1446871136.101758969557094625,0.18746407987988092,0.008818880415893297518349362925,0.172433,0.0081117727072200052711,312.127693,14.6834358924622588989131,0,0,0,0,0,72.13757017,29.819247025006334,0.000004659189078567952,0.0470430411070967,-50.21129248409457,-20.632264030998826,30756326590.533505,1665,3815,426356564.515959,20057109.39080478547431530624,293721.67204918,13817.56069225475055132941571,95195.585925,4478.2898618839310321339475,1120548178.867605,52713994.0409510877345352324,0.0539728906962418,0.044758424800642016,0.051324348356117024
2019-08-22,5100,4320,4077247,943.80717593,1520282065.484001175573078829,0.18636069874686798,0.009211563365152198634285143428,0.172433,0.0085231355989964793919,371.789594,18.3770689134785561959942,0,0,0,0,0,81.50977352,31.568067308994873,0.000004884394712705516,0.0494286801192143,-44.90185898416089,-11.245979723657932,30757083980.743911,1995,4411,377342282.419611,18651530.97317317390253623164,194497.67629666,9613.763425598096540132914238,99999.63905,4942.850170639340969598415,857929250.144569,42406310.47031328984442969214,0.05392731623882149,0.04470837619289247,0.05171412710404038
2019-08-23,4266,4320,3761341,870.68078704,1532436297.511725789832943628,0.18714103992740566,0.00932408694539263445917351442,0.172433,0.008591275782578562847,309.344139,15.412715720733947236101,0,0,0,0,0,104.1769748,32.00003794961409,0.0000047842480703598805,0.049823849162159,-45.85176525762053,-15.282386564373478,30757083671.399772,1653,3739,295238786.984008,14709932.78951000646533175327,201649.8692301,10046.9726680895897993837859,95024.717621,4734.497197425456413703739,753968861.051339,37565630.8059867321230350809,0.05294473963570917,0.043397199291391,0.05170827247391062
2019-08-24,4402,4320,3914641,906.16689815,1547147005.024427339704148282,0.18529101086956648,0.009320533721803514501163873411,0.172433,0.0086737483038672228889,323.888687,16.2922929457124323292071,0,0,0,0,0,86.76730696,32.464542157434565,0.000004957298162185459,0.0503021365044233,-46.45670526289123,-14.271399727047315,30757083347.511085,1748,3788,354477791.52951,17830990.25730391741338748158,234295.4842839,11785.56343281870176798297487,138128.560927,6948.1617269095045990483991,887511294.467425,44643714.283517835862330261,0.05290515406632452,0.043481507738227426,0.05177521739878355
2019-08-25,4776,4320,3981746,921.70046296,1521588527.080720818742107557,0.18587717838125709,0.009195559347596778862525546305,0.172433,0.0085304602684029177122,349.077341,17.2692604547867103838394,0,0,0,0,0,91.9131963,32.36215928821871,0.000004897961483459756,0.0494711584696834,-47.6271531775583,-20.847492330647047,30757082998.433744,1878,4447,334631850.899097,16554625.32483269522290693589,262107.78598651,12966.77581667649816719637093,103436.54265,5117.12559299431573609701,1165593324.281997,57663252.05675974570859690975,0.05290422413713202,0.04155853802147525,0.051715996301261655
2019-08-26,4432,4320,3712079,859.2775463,1525912779.485296399684737904,0.1871849653110058,0.009286458106268297655717131142,0.172433,0.0085545964013596512529,312.973262,15.5269579536805094605006,0,0,0,0,0,94.00310602,32.87706452830504,0.000004787497763488654,0.0496111324477313,-46.44854625581613,-16.9277575943758,30757467209.460482,1672,3874,327196286.500265,16232578.30597048365991609879,280580.10628556,13919.89681513144259529195003,99999.655134,4961.0961355803272806974942,1086967331.750249,53925680.26181869067393826009,0.05290405716292084,0.04097882670149066,0.04937463604911602
2019-08-27,4494,4320,3875183,897.03310185,1528773045.581518429976850688,0.1875741439093495,0.009323209105301745865272473731,0.172433,0.0085706317627200687073,331.068364,16.4554640708574886297484,0,0,0,0,0,73.17753906,33.29520028730658,0.000004888182936784987,0.0497041271840081,-50.478003851148415,-16.14513008198721,30757466878.392118,1765,3933,420312944.014239,20891288.02636861129781949134,252382.54876736,12544.45430295698816655925562,105297.098816,5233.7003916575327206444096,992620564.302015,49337338.77352924397404660632,0.05290171071657175,0.04100414694237736,0.049001095743138726
2019-08-28,5485,4320,3991376,923.92962963,1412547952.07884511478997728,0.18737355113077758,0.008604827693985980798363420509,0.172433,0.0079187070149590925288,381.117803,17.5022195295674115711608,0,0,0,0,0,66.28866194,31.24180097145484,0.000004722296080658955,0.0459233848216936,-56.745026453170276,-23.776674648652065,30758794404.274315,2034,4696,464012902.144097,21309043.06739422187347878268,290739.20035617,13351.72818070787188106260951,113010.376184,5189.8189943421894999852224,1365311284.872586,62699715.53660470273860473165,0.053233373650404384,0.04288247224492242,0.049638399259331806
2019-08-29,6130,4320,4226964,978.46388889,1370742677.271470132596719837,0.18499233947706892,0.00824404542371453827035406845,0.172433,0.007684347841460642605,431.587128,19.23335797352593799868,0,0,0,0,0,98.60904058,30.631507234691984,0.000004699724525869374,0.044564253022685,-57.8687020817498,-25.520140982749684,30758793972.687187,2333,5568,311926713.743442,13900780.99579738388009598177,224453.97864133,10002.62389612056488196857105,105117.787743,4684.495690163947993949955,1249759753.074944,55694609.85360013237533710464,0.05327016884401587,0.04305029556754211,0.048450996309708304
2019-08-30,5199,4319,3983508,922.32183376,1377301300.498569659043081189,0.18967440482433226,0.008493142082874357564265067683,0.172433,0.0077211154036973253778,361.70909,16.196421952041327343594,0,0,0,0,0,119.04068357,31.071788442561935,0.000004675191343877896,0.0447774811300466,-55.37481608729341,-25.446439997977482,30758793610.978097,1907,4349,258388919.557022,11570004.96967768148764621723,200692.97006264,8986.525679912869810388119024,89695.634958,4016.3446017793931591290428,872813726.802436,39082400.18194172634770167352,0.05326062726570922,0.04306145149932344,0.048349212760758646
2019-08-31,4569,4320,3757839,869.87013889,1381470995.7134730353259439,0.1893581310794788,0.008504649821851950663100790482,0.172433,0.0077444906874153430583,319.257809,14.3388395996423323712759,0,0,0,0,0,124.57029757,31.768046449706343,0.0000046759946166120225,0.0449130426740551,-56.007301592838765,-23.600252642171576,30758793291.720288,1686,3971,246919160.44224,11089890.78998418307789012742,275555.53111501,12376.03732804036204170117705,100079.126517,4494.8580800401803463290867,1094231014.057713,49145244.22964864999671914199,0.053171825792960856,0.043064836184016055,0.048266937724868175
2019-09-01,3600,4320,3641092,842.84537037,1370445394.926096427387739579,0.18846097701149503,0.00839680145070326793057229958,0.172433,0.0076826815158705451504,245.941575,10.95782589316771946436,0,0,0,0,0,163.54615272,32.29825552207844,0.000004563646311858432,0.0445545894107888,-58.339426212578296,-22.548112430270674,30758793045.778713,1305,3133,188074085.110965,8379563.640928792702216179192,272659.96157227,12148.25263661394206934890658,65035.716975,2897.63966685739240829988,854243659.605907,38060475.51051081619434200944,0.052972380901618814,0.04299790367155173,0.04806097696976653
2019-09-02,4613,4320,3799795,879.58217593,1397503935.901649119898395818,0.20086226092233006,0.009126034393358388456875327827,0.175733,0.0079843042425385727892,331.021006,15.0397046802546269538744,0,0,0,0,0,122.93538625,33.305997925741366,0.00000437822196936997,0.0454342908989124,-56.54260785262698,-21.196828673017713,30758792714.757707,1648,3923,250202920.843768,11367792.28937330806740151792,270330.11746785,12282.25719577145726180696634,72620.108962,3299.4431556902234152929288,1060505050.826359,48183294.97901067490055435195,0.05299036120806607,0.04326247874834796,0.04776229920414961
2019-09-03,5565,4319,4194617,971.20097245,1434843715.994195259683589884,0.18895000814956922,0.0088141864935580943006188648,0.172433,0.0080436970314423769891,394.149717,18.3863930255621197338159,0,0,0,0,0,87.20119618,34.492069205851394,0.000004392994256644969,0.0466482461677427,-54.94442455523827,-17.238072418927405,30758792320.60799,2086,4988,352733605.350271,16454404.05401484511685490327,341070.88665667,15910.35868141061112000379881,99999.626767,4664.8072061094080748888509,1701261582.643488,79360869.10287696980093981454,0.05302570072663856,0.04361206700981181,0.047970616385404716
2019-09-04,4632,4320,3921956,907.86018519,1397410825.960357980572555256,0.18580250186866074,0.008440180743119014473273040523,0.172433,0.0078328637743909581717,348.008086,15.8084585318618429711214,0,0,0,0,0,68.9929964,33.793930616418535,0.000004294650100609002,0.0454255494852549,-56.87053514844397,-19.57665836554551,30762662021.599904,1873,4165,445880939.049094,20254386.66130654339278020406,537699.41782717,24425.29151270086159411159563,101405.769086,4606.4127817064245512500214,2239518075.250159,101731339.1503989045659993805,0.053059673872623364,0.04373528025270674,0.04796009261688471
2019-09-05,4457,4320,3711077,859.04560185,1367936455.124204469247553013,0.19345409038901687,0.008602405908799058274301299764,0.172433,0.0076676520774986044698,338.15775,15.03700552858068766215,0,0,0,0,0,114.54119343,33.46871683974166,0.000004202897174346116,0.0444674283779706,-49.25281743652516,-16.64613751431807,30762661683.442154,1748,4045,268572910.426675,11942746.65866128393961660576,342614.0327088,15235.16496076624047776476128,68744.200979,3056.8778334344989025532174,1385873762.307106,61626242.26629988740684223908,0.05257709557767132,0.042806984336349614,0.04765401110341883
2019-09-06,4839,4320,3968577,918.65208333,1364485554.113568608184521145,0.1885467423991164,0.008363038015976178129524322373,0.172433,0.0076483089331570353834,341.081057,15.1287357709008367050186,0,0,0,0,0,65.67630797,33.523149127309395,0.000004293475540873592,0.0443552506373898,-49.50749058667025,-14.617570503355337,30762661342.361097,1809,4292,468398152.932988,20775917.47143312100532663472,350516.68696145,15547.25550276261611152122321,109608.046851,4861.6923899508688107495198,1504417620.438536,66728820.61785682012179437333,0.05253988911294052,0.04263463286978087,0.04761886235976395
2019-09-07,4317,4320,3685451,853.11365741,1416139263.854810771071899961,0.18610953610771205,0.008567432483560568767327710877,0.172433,0.0079378419630405092399,304.102982,13.9991846781379007884346,0,0,0,0,0,134.33124126,35.12608749463945,0.000004386519091586984,0.0460343551584703,-44.45626464338414,-11.7918310724061,30762661038.258115,1634,3676,229006005.973536,10542143.81240852729770804198,213896.35247528,9846.580656948387390063364184,90209.363968,4152.7298995226256108181504,786282991.699116,36196030.49494166070963642225,0.05250007746898757,0.04330358996458443,0.04792386346225411
2019-09-08,4239,4320,3836924,888.17685185,1433950521.479481213747037069,0.1979330280548638,0.009226320550537470595631579057,0.172433,0.0080376789418380951424,317.484577,14.7990181630620312745856,0,0,0,0,0,116.71257174,36.20747312477421,0.00000447892334744994,0.0466133451360128,-39.769112511736225,-2.036447347799455,30762660720.773538,1604,3832,263576239.138988,12286170.20463789289362334705,250933.94170376,11696.87043097748070336516813,116976.913588,5452.6852460229894124619264,961578864.60879,44822407.49150485209881243251,0.05250509088064505,0.04004759783505836,0.046897793898033634
