date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-04-26,37096,17273,40092236968.97899332374024533,0.00003093930177605,0.00001194030420486133470774925395,0.00001,0.00000385926750748599,6.0883905,2.3496727629536380399095,,,,,,923.79099605,937.2001887171288,0.000041655488927419743,0.385926750748599,9833.1370932337,78.09551335943723,103885612726.2759773,196785,13954,112455753.704826,43399683.63028822226317903877,8094.65540328837,3123.944058220670887143770494,293.762215,113.370697127661350386785,112952821.4974859,43591515.38841123577802144725,0.10530389217847776,0.08163388271179382,0.0723458980651627
2018-04-27,35586,17276,40541604039.64623355899121269,0.0000196254473050307,0.000007658876844303017599903332599,0.00001,0.00000390252345603342,2.81896,1.10010575216199696432,,,,,,841.38461805,946.6979908337444,0.000043451505653258476,0.390252345603342,9599.080865265501,79.21071549021389,103885612723.1411773,143638,11240,123469826.395935,48184389.36225106421495121477,11015.1690930547,4298.695575782034039213308807,264.9106894,103.3820179137483881639748,123810500.6059348,48317338.2717900516736919141,0.10523573892478509,0.08160403527582394,0.07232566131104869
2018-04-28,33556,17275,44450989817.99394586631958348,0.0000228833928281053,0.00000979143728347195514043532053,0.00001,0.00000427883983682968,2.95523,1.26449558509941752264,,,,,,1399.75021289,1038.235282127127,0.00004580304149620098,0.427883983682968,9164.88438928786,124.83791455220062,103885612720.0334973,129143,8334,74217250.8803454,31756372.96468045356697593715,8938.31406411632,3824.561429163590856643954838,135,57.76433779720068,74491909.4103454,31873894.95064936154389297715,0.10534732400610668,0.07721347407645877,0.07326419900078827
2018-04-29,35820,17272,47505489824.1489845868010163,0.0000230592415539119,0.00001054468021455233253575781918,0.00001,0.00000457286515252427,3.0147883,1.3786220359307884662041,,,,,,1774.2907306,1111.2013548337732,0.00004866304465213071,0.457286515252427,8829.097034233775,145.07727115318224,103885612716.8443859,130741,7727,58550501.8569427,26774354.96044208336993297493,7635.25114623304,3491.497389738005780545767588,246.71745,112.82056296246489575115,58997585.6069427,26978800.33050557062969422493,0.10516685715984744,0.07701758757924232,0.07293035489486546
2018-04-30,37822,17275,43607017116.25743546252113069,0.0000373938958833444,0.00001569645897327769548465194538,0.00001,0.00000419759926118558,5.8570807,2.4585677619024319736306,,,,,,1503.11977276,1021.7989148426233,0.00004548405750922307,0.419759926118558,8336.426722308297,105.13112129927624,103885612710.7783152,156632,7374,69113329.8847097,29011006.24621327036795361261,9386.62983790476,3940.131047261154112970072536,150,62.9639889177837,69217008.4247097,29054526.34250375032829893261,0.10527624518022202,0.0788736215639029,0.07384318959452447
2018-05-01,60798,17273,45460593936.84338360009134157,0.0000392742510805901,0.00001718322940586852868467723672,0.00001,0.00000437518957920008,6.55122,2.86628294750471480976,19813824.1752482,6.96012326285447,8668923.705564854431949145986,19813824.1752482,8668923.705564854431949145986,2043.17157962,1159.838934253034,0.00004822650124984004,0.437518957920008,8403.371521947927,113.46289575988754,103905426528.1802634,166807,34835,50854968.6011211,22250012.86741723065547292097,1465.36616165124,641.1254760168925142051140099,0.1840041,0.0805052820850089440328,51046030.241121,22333605.95704847462087024897,0.10528716730760658,0.07881994732708532,0.07355576073489659
2018-05-02,41969,17273,45442057234.69992491235460827,0.00003566277953238,0.00001559677990750603303498410492,0.00001,0.00000437340558195834,5.8830391,2.5728916038819168791094,,,,,,1892.82017561,1163.4034328207074,0.00004751569896407628,0.437340558195834,8741.91817666462,96.17309303055708,103905426521.9822343,164963,9314,54894504.9618891,24007593.44191655821282439001,5915.31353712144,2587.006524228063794592160081,499.0249776,218.2438622572475582633184,55095230.2847491,24095378.76666018961158135525,0.10529360832467187,0.07815359689701246,0.07294734884718879
2018-05-03,42549,17274,45170324085.74229013133972247,0.0000329057123471926,0.00001430494768973716774461068684,0.00001,0.000004347253613234,5.5288836,2.40354592072502055624,,,,,,1681.29886329,1163.0693725131102,0.00004458401497287888,0.4347253613234,8192.495370996101,87.23812529487473,103905426516.2581007,168022,11076,61800688.0186307,26866326.42893394828840786838,5583.84651717504,2427.439694753327927843847936,572.036105,248.678602436155381357,61846684.0242307,26886322.05908784141821890838,0.10527213020693928,0.07824350085712876,0.07273127185788933
2018-05-04,42402,17272,44438732882.87380323925871681,0.0000381453645540856,0.00001631417841272787728218752746,0.00001,0.00000427684427805017,5.84181,2.49845116719562636077,,,,,,3021.50108117,1146.9241153425148,0.000044106443000413074,0.427684427805017,6344.383629934985,112.95563860441153,103905426510.2530107,153146,9400,34388677.5873524,14707501.89691802370641246699,3666.55191443962,1568.127157544498528304179574,524.933285,224.505791631032913290845,34465587.9957324,14740395.28091827419089530945,0.10526583364276249,0.0721201279331053,0.07267217930661596
2018-05-05,42371,17275,44397518670.1029295029886176,0.0000312749095581026,0.00001336338656902367592819161938,0.00001,0.00000427287776618415,4.62509,1.97624442276006503235,,,,,,4869.13964734,1151.4163681096156,0.000043618927558331624,0.427287776618415,3917.7769890014865,117.56929088954016,103905426505.4525107,147885,8500,21339586.4631211,9118144.453783441200264635056,2514.44475556601,1074.391509035634387607114074,526.832485,225.109081166004471211275,21372780.4223111,9132327.826802898703977118906,0.10517572808025868,0.07173790039076897,0.07223746155906688
2018-05-06,44575,17273,42342352353.954723931312651,0.0000308809168936629,0.00001258423845763715371082709777,0.00001,0.00000407508575634928,4.8068,1.9588122213619719104,,,,,,3332.63025682,1109.45362506806,0.00004247054594762347,0.407508575634928,1819.1766163973948,112.48917522801618,103905426500.4908407,155656,8297,31178204.1491041,12705385.563656414121639868,3767.87481970641,1535.441300949270280992301488,545.14096,222.14961612985725945088,31262057.3791041,12739556.473976102135257308,0.10519669217290936,0.07242847139203643,0.07246652673152337
2018-05-07,49383,17275,40824021400.14125507704280083,0.0000271900692278021,0.00001068286811821602123260534904,0.00001,0.00000392895951412021,4.0179581,1.5786394704331362143201,,,,,,2583.49963561,1568.1264615049488,0.000042068150874439784,0.392895951412021,820.2672897379339,95.405323447884,103905426496.3143826,147773,6817,40218866.3254293,15801829.74964243782903400562,5944.42374437866,2335.540022643861940388299872,500,196.4479757060105,40523136.6654293,15921376.33436319693879114562,0.10506551040684431,0.0731565184631304,0.07229910270217353
2018-05-08,68662,17277,39568808878.14999182711994186,0.0000239865887821506,0.000009132725794508194787276909651,0.00001,0.00000380743000909918,3.8702361,1.4735653069438974916398,19816476.2569143,6.95972750961958,7544984.637517689767638946027,19816476.2569143,7544984.637517689767638946027,2172.72793909,1523.4920633882928,0.000041329540173366395,0.380743000909918,850.9495380722276,84.8638089208314,103925242968.5812808,161350,47501,47831687.1149917,18211580.09074619790939901768,1008.83627976237,384.1073525835223309188161857,0.01043,0.00397114949949044474,47920732.1249921,18245483.35506980386400856165,0.10450437376677325,0.07380965505876698,0.07243251201670979
2018-05-09,47766,17276,38616609634.47551103871834339,0.0000227825406490465,0.000008465551329249981504178150408,0.00001,0.00000371580652906869,3.4048507,1.2651766461564099494583,,,,,,3971.73441147,1487.8355895161503,0.00003998482326562714,0.371580652906869,1223.488545311203,90.01900246512933,103925242965.0963901,149450,7478,26166211.5837871,9722857.98440288937996662359,3543.69127758587,1316.767118625734325800260341,381.9535961,141.9265666189645329416109,26499723.3737871,9846784.51308322796345213359,0.10340275636988794,0.07304692095394004,0.07205393579328523
2018-05-10,51174,17274,36302829105.92967201314497286,0.0000231209693533144,0.000008076542091964082230942502715,0.00001,0.00000349316759541758,3.4251404,1.1964589455035608128232,,,,,,3810.32503419,1404.0223300726816,0.00003865179311888466,0.349316759541758,998.465540062433,76.08494517125727,103925242961.5818697,148140,6830,27274639.8349497,9527488.804813178459724979573,4001.32294577887,1397.729165299556315541599053,420.711535,146.96159010803890477853,27329035.7196697,9546490.198995975887919117333,0.10354553436544313,0.07460627588490566,0.07235552916068702
2018-05-11,53524,17275,32443384182.26044849087430771,0.0000218263718510891,0.000006813757150006039163540363789,0.00001,0.00000312180017663634,3.6883731,1.1514363795080724938454,,,,,,2247.35738082,1258.4355585266355,0.00003707707464816177,0.312180017663634,747.0049010876844,46.98417726918554,103925242957.7903566,168987,7754,46243309.517469,14436237.18198836668528902235,5981.43154997021,1867.283406923517852526500343,492.463045,153.73712208678698540553,46380020.238469,14478915.53728495482490913635,0.10320562718584542,0.0777084231518446,0.07361895148340386
2018-05-12,52032,17270,37014630777.43618836299027087,0.0000227668248460408,0.000008108767337917970822105062961,0.00001,0.00000356165929713651,3.6414398,1.2969567918632913547098,,,,,,1379.14354396,1428.777162893158,0.00004197211433432577,0.356165929713651,788.1746733268818,45.92685581301867,103925242954.0216768,159945,6062,75354913.8589709,26838852.95307245521283454176,12497.01256518,4451.01009892051326637327218,516.318185,183.894946388589854043435,75756890.1701209,26982023.21965605881761305041,0.1034787924781225,0.07731431664722481,0.07548567360973153
2018-05-13,53208,17277,38482538094.01253962296301817,0.0000219701208836016,0.00000813532872122343830557099211,0.00001,0.00000370290576202319,3.664001,1.356745041495873018319,,,,,,1991.41207231,1482.4983507210761,0.00004258253030018788,0.370290576202319,882.2123472770617,48.66540822142503,103925242950.2458858,166772,5858,52186709.3180755,19324246.66349310694901171708,8980.30894399676,3325.323773347399127774240486,477.6502,176.8693677811529108138,52606649.793933,19479746.66426905665506673063,0.10280262956277435,0.07745257171436716,0.07292744101791605
2018-05-14,57753,17274,37563696682.45568023353243382,0.0000204132810345018,0.000007378364248513013020809533654,0.00001,0.00000361449207309808,3.7002338,1.3374465738709586331104,,,,,,3717.05576652,1464.176188805387,0.00004168447876530384,0.361449207309808,831.2718821327611,42.330863257532535,103925242946.400512,181266,16904,27959021.7296605,10105766.24134348470824616018,1665.48856067563,601.989520039759527731205579,0.0701572,0.0253582643270756618176,28153418.6296609,10176030.84675211330272428411,0.10283663408055171,0.07774062815221397,0.07292373808524086
2018-05-15,76480,17274,35599709888.69935133436937064,0.0000277004621127918,0.000009487015301584451405027551316,0.00001,0.00000342485813520181,4.5856453,1.5705184610854944577993,19821301.4183049,6.96009471415984,6788514.541276871151458961187,19821301.4183049,6788514.541276871151458961187,3625.3971243,1406.063409453066,0.00004034720967956507,0.342485813520181,693.4570302162462,16.064101270808276,103945064243.0818116,165544,50306,28671359.4895511,9819533.879508469939178480749,572.651771350344,196.1251077746952437424652923,0.0024685,0.0008454262306745667985,28807820.0095504,9866269.671713817128863136622,0.10295501783800559,0.07405640379742714,0.07317091405619644
2018-05-16,55696,17272,34307741484.80946961428706757,0.0000260741438447458,0.000008605940003183845043739992526,0.00001,0.0000033005647489047,4.401498,1.45274291411745392406,,,,,,4017.80128858,1369.6092266590215,0.00003963330180549634,0.33005647489047,558.5860023403059,16.338217270865126,103945064238.4597136,168807,6157,25871131.1915372,8538934.362507653063960930484,4205.77363513679,1388.142820200526663958717391,210.0406737,69.325284345041452509639,25894948.2715372,8546795.343974637379188530484,0.10292202295681928,0.07400899121952016,0.07156587020457343
2018-05-17,57175,17277,31794526275.37890914207211655,0.0000273265485205983,0.000008358594718853524102741792006,0.00001,0.00000305878172377055,4.7739207,1.4602381387889910695385,,,,,,4680.61586433,1272.9192522232413,0.00003799485191801442,0.305878172377055,533.4312413338815,1.8500028673957285,103945064233.5665029,174699,16936,22207561.4078334,6792808.296379298939175422637,1315.06708950363,402.2503178905833531971512096,0.0202629,0.0061979788190590277595,22271976.2278334,6812511.383794895909130522637,0.10313056205338297,0.07477371966710142,0.07198496121089339
2018-05-18,55515,17273,32871506176.88447575959869457,0.0000224184677276523,0.000007089598778408491369100353435,0.00001,0.00000316239221365863,3.5441804,1.1208088500761528736852,,,,,,2368.29006569,1320.897922178427,0.00003841077378249763,0.316239221365863,588.9027882102974,-10.660461698182074,103945064229.8882425,158092,5658,43890343.3897733,13879848.01906226046221192886,7769.67683354855,2457.076552105777393032123149,150,47.43588320487945,43960831.5242177,13902139.13181448978635656038,0.10314055820104678,0.06843630093636,0.0706775465882038
2018-05-19,55907,17275,32534630690.82524297864177331,0.0000224693737638402,0.00000703287628617376093944086698,0.00001,0.00000312998322075701,3.5331068,1.1058565001142493178668,,,,,,3757.1060726,1322.2999289273323,0.000038033777397788944,0.312998322075701,530.7866101355722,-14.280931747611008,103945064226.1158757,157241,4500,27666257.5443931,8659492.189509244170746302063,6157.37984986513,1927.249561390517428326500206,184.25263,57.67076402803496834363,27708209.3243931,8672623.026257333122444082063,0.10311327883944593,0.06812647100059073,0.07007432602706168
2018-05-20,56216,17275,34124076987.89302801754003495,0.0000225790553264135,0.00000741246761484622595048358427,0.00001,0.00000328289536815783,3.4652302,1.1375988173180630882466,,,,,,4815.20046627,1393.2590253659764,0.000038570347230465835,0.328289536815783,513.4437780495548,-16.20466995728379,103945064222.5051355,153471,4469,21586861.2221905,7086740.671939506557030232662,4835.79019740222,1587.539324043478643777295238,168.37441,55.27555707053074131303,21611146.3921905,7094713.239150299105868342662,0.10312540651130726,0.06738065033919592,0.06982086588459113
2018-05-21,59298,17274,32547850534.67668914461997188,0.0000203322247133645,0.000006366538093783324507192748258,0.00001,0.00000313125503162404,3.6637449,1.1472119652711915267396,,,,,,4057.01205326,1338.5722975663496,0.00003728295679480258,0.313125503162404,400.58770717071263,-15.394517787424213,103945064218.5334707,180194,5042,25621088.3413445,8022616.178451899489771212178,5092.12690625635,1594.474799688335218777706265,175.691565,55.01350969201520792226,25674503.8613445,8039341.940028580943881292178,0.10294316566344278,0.06715193373415831,0.0699409375925122
2018-05-22,83470,17272,30467634247.22832250567918953,0.00002195252382226,0.00000643333998995917075467940076,0.00001,0.00000293056964294726,4.1859731,1.2267285693053835078706,19823023.7974479,6.95937221567455,5809275.177222193033902229775,19823023.7974479,5809275.177222193033902229775,3835.54078675,1261.5402361109423,0.00003659768882666765,0.293056964294726,473.41080431924104,-19.93363783224671,103964887238.0564454,190683,54589,27105665.9329813,7943504.173506471744537046624,501.584390499586,146.9927988174290774912849834,0.0003992,0.0001169883401464546192,27380990.2929819,8024189.894644635866040983459,0.10307412260557587,0.06805688394609068,0.0703669808936952
2018-05-23,65678,17273,28368017155.88640103601300716,0.0000201315301681344,0.000005493119921322515338455383405,0.00001,0.00000272861519986067,3.7512892,1.0235824730193172875764,,,,,,3232.15612064,1392.0625348388076,0.000036280590435470784,0.272861519986067,394.39383373472435,-26.48880642557022,103964887234.1359962,186339,6712,32165799.9656352,8776809.070191002346582804758,4845.49248892062,1322.148445607951285694269002,150,40.92922799791005,32522945.5856352,8874260.366920568636659344758,0.10322358446287637,0.06891102514562959,0.07103000371765475
2018-05-24,69225,17275,30433817834.14693322118613571,0.0000287468353275742,0.000008415109879774091090689057725,0.00001,0.00000292731696685313,5.3575477,1.5683240282934962869301,,,,,,1768.13569379,1498.6791130029646,0.00003864126280642994,0.292731696685313,474.50337324081477,-26.64723023495806,103964887228.6738791,186370,6292,58799156.418695,17212376.82210969973948512654,9367.7282880952,2742.230995861110481758585798,150,43.90975450279695,58941746.388695,17254117.42595810761959573654,0.10316749168049284,0.06882280658661309,0.07154546422994591
2018-05-25,67857,17273,29583494672.20925994584326122,0.0000339735892440189,0.000009667278282628134378717408189,0.00001,0.00000284552751055883,6.6784942,1.9003838975207584913786,,,,,,1377.58096318,1447.0148574039217,0.00003832166391724018,0.284552751055883,600.6068722209084,-15.571734657823688,103964887221.9105348,196579,6535,75469166.6047947,21474958.97728910511259544222,11562.2483542149,3290.069577583205364968491257,150,42.68291265838245,75559292.9947947,21500604.68950634053564781222,0.10296729844849001,0.062107360838380275,0.07134487701273823
2018-05-26,67070,17276,29362169611.49323264933824743,0.0000341622860597792,0.000009648246292300596392232338675,0.00001,0.00000282423906743756,6.6108123,1.8670514365156751129988,,,,,,5947.65345831,1443.4606422612899,0.00003854930645874148,0.282423906743756,585.0426195920634,-26.819297652747316,103964887215.208772,193512,6332,17479983.9876376,4936765.367606909675174990826,2764.09245224852,780.6457889649558470336702411,150,42.3635860115634,17502233.4076376,4943049.135726092334796510826,0.1019710538517242,0.0561016349161887,0.0710355088120875
2018-05-27,70389,17273,28443112911.26906798649651491,0.0000323017090010422,0.000008837225538513181382877410817,0.00001,0.00000273583838496844,7.0972992,1.9417063580965801237248,,,,,,5442.97521508,1404.7256719570971,0.00003728218061869272,0.273583838496844,726.7527425336204,-29.895658135282943,103964887208.0474928,219719,7524,19100746.0258055,5225655.415893206789954307842,2542.53098379924,695.5953860449531647978695986,154.19919,42.18640629330416235636,19130003.1221055,5233659.684602232602108385042,0.10001060711353743,0.05608061340810534,0.07118911197728613
2018-05-28,76221,17273,25935082618.14963457577160372,0.0000320516830557198,0.000007995613427585870188677061687,0.00001,0.00000249460017861964,7.1023645,1.771755975032179013878,,,,,,1115.74014779,1275.4173804191016,0.00003508173202064227,0.249460017861964,580.681917269841,-41.69914570889936,103964887200.8841583,221591,8266,93180197.3843658,23244733.70388522366043608243,11302.1750658463,2819.440793805062145844240133,159.495735,39.78780890200707672354,93423779.0942857,23305497.60159268964808377911,0.0994208615920257,0.054378488042384196,0.06998954066500303
2018-05-29,101822,17275,29330893113.23433528523742526,0.0000326231798213347,0.000009201995248661459615825995618,0.00001,0.00000282069231112891,7.7602389,2.1889246197753470296599,19843780.6756008,6.96533100610809,5597319.957539562363234049913,19843780.6756008,5597319.957539562363234049913,2073.59543834,1444.1650444117645,0.00003784318381063702,0.282069231112891,647.0907199207817,-38.31673978901699,103984730973.7069302,237875,66214,50147067.7698771,14144944.8484152711891192957,760.34537714071,214.4700359103211984648018926,0.0003376,0.0000952265724237120016,50345508.801995,14200918.95776601575001101754,0.09962502915211122,0.05823630197310446,0.07155558489180687
2018-05-30,80845,17274,28529088678.93734825609366606,0.0000294659756969264,0.000008084239155696027739630892549,0.00001,0.00000274358441032017,7.7499052,2.1262519088179219147884,,,,,,2453.8846461,1422.0014352755718,0.00003720281401179881,0.274358441032017,783.6676258368708,-34.63920113361976,103984730965.897525,263012,12208,42375557.9265559,11626092.01059180746148644025,3474.76227019254,953.3303594068975078348945532,137.491305,37.721900095257564112185,42419897.7945105,11638257.02763939700581734268,0.09847855908519276,0.05679433176767033,0.07080104991012943
2018-05-31,81131,17275,30609930004.82057313477065009,0.0000301550297036275,0.000008876720072386445591152547578,0.00001,0.00000294369468696581,7.2688096,2.1397156200086074599776,,,,,,2014.50696614,1521.9066291135932,0.00003936082752020618,0.294369468696581,759.1853658774502,-32.718465481808714,103984730958.5340055,241048,9001,51617955.5128348,15194750.13951693431697237782,5944.70132905619,1749.938571794129588902209886,150,44.15542030448715,53508256.6628348,15751197.08471897038234052782,0.09852950632007032,0.05800552515686248,0.07130229292957828
2018-06-01,85565,17270,30002235632.95933762156393187,0.0000280514778417081,0.00000809356374111820684664975458,0.00001,0.00000288525395588405,6.7621173,1.9510425689976971299065,,,,,,2001.0447687,1490.0769802433774,0.00003836857687698045,0.288525395588405,579.9190815186389,-34.027295163599256,103984730951.582969,241061,46628,51965219.6583463,14993285.55876272632735775465,1115.44209505761,321.833371732456178948323012,0.5,0.1442626977942025,52010834.0083463,15006446.45714098428896950465,0.09848102527027525,0.05796689586247593,0.07063501788602689
2018-06-02,79972,17272,31021972203.45147945086826847,0.0000324846518103298,0.00000969121097248700599246713189,0.00001,0.00000298331994723899,7.0932836,2.1161534455303193047564,,,,,,5001.38323599,1553.4771551782735,0.00003906173696221676,0.298331994723899,634.9404273767168,-31.3746053794261,103984730944.3352452,218358,19944,20791194.3631917,6202678.487063264873569908438,1045.12540272933,311.7943461328592950943792577,0.5,0.1491659973619495,20843981.0320338,6218426.439273758454505435786,0.09840457861165604,0.05859479567772977,0.07057839956483461
2018-06-03,77901,17271,31500086290.69074820870919563,0.0000449049467605728,0.00001360305195921334865234470849,0.00001,0.00000302929920655357,10.7624584,3.2602706691685804496488,,,,,,4094.98576789,1588.406906679237,0.00003933052571595559,0.302929920655357,677.3238658304562,-29.169756726923907,103984730932.3015267,239672,19789,25393184.9403749,7692355.499174574729977273339,1283.98609481909,388.9578058261286233151543651,0.5,0.1514649603276785,25408800.8303749,7697086.019493237512800003339,0.09677029048339333,0.05880853581939711,0.06781441216744734
2018-06-04,78860,17277,30175640668.88181296007779451,0.0000306626518007692,0.000008898086810039946006279152034,0.00001,0.00000290192996608882,6.473867,1.878670864377353086694,,,,,,4454.88111942,1525.2821047245639,0.000038761378265089136,0.290192996608882,627.43904207978,-32.08488225301238,103984730925.6470891,211132,21017,23341752.1451776,6773613.001110887425749627443,1114.422134039,323.397498564042568661934398,0.5,0.145096498304441,23421809.9910976,6796845.227320464383409088883,0.09616278794703916,0.05904819355022721,0.0680165843958284
2018-06-05,99980,17267,30504645044.42011955096927152,0.0000625095686082025,0.0000183341198062231395795131821,0.00001,0.00000293301013179882,13.7541054,4.0340930492028861875628,19836660.9442868,6.96150421653375,5818112.753065113246508598158,19836660.9442868,5818112.753065113246508598158,5113.07363893,1547.787384734045,0.00003853570338983053,0.293301013179882,611.058059369033,-28.02580590533642,104004567572.7399207,220032,78670,20340909.3858749,5966009.331877279523423648762,259.134795610966,76.00449810285796701264978601,0.0003172,0.0000930350813806585704,20386134.3707147,5979273.865751837666864001665,0.09605189703192214,0.05882941951617689,0.06790195472836018
2018-06-06,80535,17271,31044103488.29263860093855453,0.000061063848708119,0.00001822681910194648315273022277,0.00001,0.0000029848788583683,12.8543676,3.836873008693446438708,,,,,,3160.68115405,1591.0037026426473,0.000039014067770571296,0.29848788583683,574.154652747908,-24.028770272612814,104004567559.7805128,210507,10096,32905744.8349047,9821966.207656892529752800101,3272.28650462507,976.7378806179273779423473281,150,44.7731828755245,33037004.5506947,9861145.642718592801867345801,0.09605062960482365,0.05884740070399596,0.06771160948152583
2018-06-07,81614,17263,30324435841.34115005788025303,0.0000657615343927969,0.00001917397935138483003183159694,0.00001,0.00000291568308562536,16.5356063,4.8212587599470142255768,,,,,,1326.11973019,1548.7043591463466,0.0000380342147518121,0.291568308562536,506.93026386502584,-23.421229578552456,104004567543.1735765,251448,10087,78427735.5772184,22867042.20663939689513332986,7818.92909856433,2279.751932038796026643623941,150,43.7352462843804,78869537.8172184,22995857.73847533648001396986,0.09605031261296623,0.05876141265394578,0.0677816920032842
2018-06-08,83446,17268,29898080506.23566702224979423,0.0000555139300632924,0.00001595852941535318515395308607,0.00001,0.00000287468918110438,13.5687703,3.9005997182300432543914,,,,,,5417.11432442,1529.5316419519893,0.00003771270042133795,0.287468918110438,471.75518467258667,-22.636198666003285,104004567529.4523862,244421,9381,19199256.5230751,5519189.501213168521637167894,2049.27975822888,589.1042350036760878911210494,150,43.1203377165657,19224293.4119451,5526386.828569478688230192954,0.09534442548386128,0.05869833116830396,0.06741186848293991
2018-06-09,79381,17271,29271533002.56875612452558594,0.0000424785894795957,0.00001195537334081506004661855273,0.00001,0.00000281444687483273,9.076825,2.554624175465359448225,,,,,,6842.93730833,1510.6539507151344,0.00003724699473991822,0.281444687483273,499.39043084506176,-19.42995009673203,104004567520.2465512,213680,7854,15198819.2838855,4277626.943467897683119697242,2199.15816128052,618.941381427885232673760742,150,42.21670312249095,17272188.1986972,4861165.609734609469125391936,0.09411058701681427,0.05789112835036413,0.06749699043377451
2018-06-10,87284,17275,25233767375.85924723094653421,0.0000385026900620316,0.000009341589005486218418876372736,0.00001,0.0000024262172306496,10.1421476,2.460705326291148708096,,,,,,3668.387289,1308.9064419015292,0.00003597201287398378,0.24262172306496,470.8441394691282,-22.28146923664451,104004567509.8231436,263414,7194,28351577.7686869,6878708.649849029617382601024,4388.62402817444,1064.775523599968194230331622,150,36.393258459744,31571761.2586869,7659995.116778166006893001024,0.09447677829639783,0.06046556444031998,0.0698562141954375
2018-06-11,90724,17268,25976657183.04856699841860786,0.0000399045280818812,0.000009966737720788998358342333578,0.00001,0.00000249764580609448,9.8560992,2.4617044831331159452416,,,,,,2650.67368919,1346.3191554910068,0.00003646489610358491,0.249764580609448,445.0630079225914,-29.874095253790045,104004567499.7759544,246992,8728,39237031.673795,9800020.76036503566063101516,4509.98316152555,1126.434052894101372844423396,150,37.4646870914172,39363133.033795,9831516.41365971668228029516,0.09437780011436467,0.054902053550271106,0.06761188923471234
2018-06-12,118463,17271,23542449405.38349011173249408,0.0000397945700841295,0.000009006171935632863891518141434,0.00001,0.00000226316603410791,11.1631728,2.5264113513837293176848,19834833.6901105,6.95953562792451,4488952.189963734221025682406,19834833.6901105,4488952.189963734221025682406,4567.55145656,1224.7724784240029,0.000034675504390664045,0.226316603410791,463.98510158231306,-38.881349417022065,104024402322.1363121,280520,96753,22774653.6216352,5154282.251505748505110745443,235.600493438298,53.32030343686195576170587372,0.0003169,0.0000717197316208796679,22795054.5416356,5158899.31842669430607982976,0.09342735484597353,0.05624350789075634,0.06875074763874742
2018-06-13,99254,17272,22766645349.26471008708381712,0.0000398645583441592,0.000008724705373494034077918203455,0.00001,0.00000218858698951881,10.003692,2.189395015835340344652,,,,,,2762.95135434,1275.2106212790143,0.000034703598188193996,0.218858698951881,428.0425121652981,-39.44966691701962,104024402312.0609901,250942,9609,37649740.7921283,8239973.285640761301905278332,3928.97583017258,859.890538404957416301345623,150,32.82880484278215,37753528.7521283,8262688.183533231169058038332,0.09330310313428239,0.05631374239019387,0.06881626940697456
2018-06-14,95098,17270,25004071776.58521540294934616,0.0000416444711446284,0.00001000997191575749773298159756,0.00001,0.00000240367367879245,9.7741656,2.349390458487861432972,,,,,,3682.42656342,1401.9543457391349,0.00003625576202136886,0.240367367879245,515.5653277933582,-29.816839591494098,104024402302.1739045,234705,10223,28248873.5377504,6790107.377822719564896150448,2771.86096622815,666.2649245794812320323197468,150,36.05510518188675,28336734.6577504,6811226.323976042055350550448,0.09259211799613937,0.05932391674835312,0.06705980809987214
2018-06-15,91914,17271,23895615866.15086120101185542,0.0000449820959782539,0.00001033291095819558313303289952,0.00001,0.00000229711638230262,9.8626844,2.2655733908720486353128,,,,,,4337.07225461,1341.9766657551775,0.00003589427157734416,0.229711638230262,530.6789174550623,-30.402323327699506,104024402290.8321009,219258,11043,23984936.4234599,5509619.038681654687054923494,2180.2183456968,500.8215278896836160752365616,150,34.4567457345393,24076151.1915298,5530572.132485784809476434808,0.09225601883135981,0.059465997127467245,0.06711890113803137
2018-06-16,93855,17271,23963285517.48756181632918461,0.0000433801664405742,0.00000999314864044679190121543888,0.00001,0.00000230362155344338,9.4975235,2.187869983893500746943,,,,,,8674.24230168,1358.7594270340462,0.00003546589262863125,0.230362155344338,521.3318414844192,-24.68826606549377,104024402279.3935366,218937,16374,11992333.0086449,2762579.679478488757290267576,734.419861879529,169.1825423102593172248682568,0.001,0.000230362155344338,12025390.8184154,2770194.947788184252818522005,0.09221760822020479,0.05827084700232872,0.06665495929362694
2018-06-17,97550,17272,23785238380.82952936576716969,0.0000424902908880755,0.00000971542903005454124143326161,0.00001,0.0000022865056527022,9.7049524,2.219042852180578237528,,,,,,8296.41377563,1357.2121386489498,0.00003544588632378719,0.22865056527022,467.255914071946,-27.696961723261417,104024402269.5507242,228404,14846,12538478.0801407,2866930.100652433881311119954,848.366626038037,193.9795085999865012289033581,0.000043,0.00000983197430661946,12594850.9301607,2879819.784675400214143524354,0.09215248430428681,0.05771186837608228,0.06286352066036284
